"ID","year","month","intervention","Population","Population.u5","Population.over5","closest.csb","real.dist.csb","m1.fit.st","palu.pc.2nn_0.08","palu.und5.pc.3nn_0.19"
140,2016,9,0,2159,389,1770,"csb1.mahasoa",4.641,0.0796889507193007,0.00200304682486613,0.00953110867350868
140,2017,1,0,2219,399,1820,"csb1.mahasoa",4.641,0.0810546249194903,0.00773099271734258,0.0369432592921235
140,2017,10,0,2219,399,1820,"csb1.mahasoa",4.641,0.0816999982527352,0.0173281729287106,0.0368678845096618
140,2017,11,0,2219,399,1820,"csb1.mahasoa",4.641,0.082171621166486,0.0268797717493523,0.039880746454293
140,2017,12,0,2219,399,1820,"csb1.mahasoa",4.641,0.0821250655977423,0.034569222162429,0.0429548088925978
140,2017,2,0,2219,399,1820,"csb1.mahasoa",4.641,0.083918024361691,0.00570108326177607,0.0274583734922826
140,2017,3,0,2219,399,1820,"csb1.mahasoa",4.641,0.0832001937656388,0.0400759356084354,0.0886768184560348
140,2017,4,0,2219,399,1820,"csb1.mahasoa",4.641,0.0839044499218852,0.0703189463308626,0.10780413448788
140,2017,5,0,2219,399,1820,"csb1.mahasoa",4.641,0.0837041953032318,0.00570822629266498,0.036635757914881
140,2017,6,0,2219,399,1820,"csb1.mahasoa",4.641,0.0840338680164388,0.00189907364232021,0.0304982123687221
140,2017,7,0,2219,399,1820,"csb1.mahasoa",4.641,0.0844726483774237,0.00189421297110173,0.0213193919017761
140,2017,8,0,2219,399,1820,"csb1.mahasoa",4.641,0.0840102016162802,0.00189933652041745,0.0152502388325054
140,2017,9,0,2219,399,1820,"csb1.mahasoa",4.641,0.0818955352564894,0.00384624591580925,0.0092112769830758
141,2014,1,0,1526,275,1251,"csb2.androrangavola",6.184,NA,NA,NA
141,2014,10,0,1526,275,1251,"csb2.androrangavola",6.184,0.057283864853287,0.0206437325601047,0.0229379485476064
141,2014,11,0,1526,275,1251,"csb2.androrangavola",6.184,0.0563489335961059,0.0441541235985726,0.0690349648732042
141,2014,12,0,1526,275,1251,"csb2.androrangavola",6.184,0.0573728307557161,0.126364922634732,0.141407583054318
141,2014,2,0,1526,275,1251,"csb2.androrangavola",6.184,0.0568660697447849,0.100930538975906,0.172281206045214
141,2014,3,0,1526,275,1251,"csb2.androrangavola",6.184,0.0585822573094412,0.0306893503104105,0.0761212268740691
141,2014,4,0,1526,275,1251,"csb2.androrangavola",6.184,0.0567321147868608,0.0259037515054225,0.0497930099290664
141,2014,5,0,1526,275,1251,"csb2.androrangavola",6.184,0.0564439727498995,0.0129779002233511,0.0191701173412737
141,2014,6,0,1526,275,1251,"csb2.androrangavola",6.184,0.0559789171416917,0.0130201245441641,0.0115204783289057
141,2014,7,0,1526,275,1251,"csb2.androrangavola",6.184,0.054645669765752,0.0131427128938011,0.0231471586601329
141,2014,8,0,1526,275,1251,"csb2.androrangavola",6.184,0.0546109654722405,0.00262918693799952,0.00385832269408049
141,2014,9,0,1526,275,1251,"csb2.androrangavola",6.184,0.0539493365515139,0.00264153219848682,0.00386716940166321
141,2015,1,0,1569,282,1287,"csb2.androrangavola",6.184,0.0581978711084949,0.149650574395011,0.148286013600474
141,2015,10,0,1569,282,1287,"csb2.androrangavola",6.184,0.0600001144759682,0.00739076609684876,0.0257913052960909
141,2015,11,0,1569,282,1287,"csb2.androrangavola",6.184,0.0599577342675376,0.00492859871327888,0.0147400091248253
141,2015,12,0,1569,282,1287,"csb2.androrangavola",6.184,0.060571186880813,0.0196324193699917,0.0330960959920751
141,2015,2,0,1569,282,1287,"csb2.androrangavola",6.184,0.0593832818091059,0.0791671275370002,0.199378944181896
141,2015,3,0,1569,282,1287,"csb2.androrangavola",6.184,0.0613592695710224,0.0976405164009799,0.128364328664037
141,2015,4,0,1569,282,1287,"csb2.androrangavola",6.184,0.0622548572454552,0.0436745131559241,0.0804427335583132
141,2015,5,0,1569,282,1287,"csb2.androrangavola",6.184,0.0617041615629464,0.0681897961862698,0.139204770285611
141,2015,6,0,1569,282,1287,"csb2.androrangavola",6.184,0.0630623526498475,0.0506793389660918,0.0692848097293697
141,2015,7,0,1569,282,1287,"csb2.androrangavola",6.184,0.0613422909774259,0.00732387712456215,0.0220065759183506
141,2015,8,0,1569,282,1287,"csb2.androrangavola",6.184,0.061044743835921,0.00244620035947763,0.00734290779867365
141,2015,9,0,1569,282,1287,"csb2.androrangavola",6.184,0.0628799502571793,0,0
141,2016,1,0,1613,290,1323,"csb2.androrangavola",6.184,0.0587315038466938,0.0386783765827628,0.0287928973258392
141,2016,10,0,1613,290,1323,"csb2.androrangavola",6.184,0.0536805409531751,0,0
141,2016,11,0,1613,290,1323,"csb2.androrangavola",6.184,0.0548529495938212,0.00745054337382423,0.0182366873616565
141,2016,12,0,1613,290,1323,"csb2.androrangavola",6.184,0.0550061606146034,0.0173658394319509,0.0328086716760484
141,2016,2,0,1613,290,1323,"csb2.androrangavola",6.184,0.0579211826934026,0.0218782725299526,0.0360908187414379
141,2016,3,0,1613,290,1323,"csb2.androrangavola",6.184,0.0582980616808567,0.031519955760777,0.0360443811713851
141,2016,4,0,1613,290,1323,"csb2.androrangavola",6.184,0.0578335302520821,0.0145943446044729,0.0324914724846024
141,2016,5,0,1613,290,1323,"csb2.androrangavola",6.184,0.057967087556643,0.00486029836638711,0.0180425780612126
141,2016,6,0,1613,290,1323,"csb2.androrangavola",6.184,0.0568431866012507,0.00979656918861763,0
141,2016,7,0,1613,290,1323,"csb2.androrangavola",6.184,0.0557188277419856,0,0.00363645955117253
141,2016,8,0,1613,290,1323,"csb2.androrangavola",6.184,0.0546164422435603,0,0
141,2016,9,0,1613,290,1323,"csb2.androrangavola",6.184,0.0537553781111104,0,0.0036612200277066
141,2017,1,0,1658,298,1360,"csb2.androrangavola",6.184,0.0606355103248286,0.0487365108516887,0.0626512286978805
141,2017,10,0,1658,298,1360,"csb2.androrangavola",6.184,0.0582160366371299,0.00943785713135529,0.0175469128018199
141,2017,11,0,1658,298,1360,"csb2.androrangavola",6.184,0.0590301716476767,0.023463062865688,0.0489951356032007
141,2017,12,0,1658,298,1360,"csb2.androrangavola",6.184,0.0594201370458091,0.0234005553696534,0.0489301542311911
141,2017,2,0,1658,298,1360,"csb2.androrangavola",6.184,0.0609926632954498,0.0694555165587118,0.045193439827367
141,2017,3,0,1658,298,1360,"csb2.androrangavola",6.184,0.063642553006892,0.047763394430129,0.0620195656235874
141,2017,4,0,1658,298,1360,"csb2.androrangavola",6.184,0.0659376997680958,0.097079901193951,0.136768779863864
141,2017,5,0,1658,298,1360,"csb2.androrangavola",6.184,0.063515858235371,0,0
141,2017,6,0,1658,298,1360,"csb2.androrangavola",6.184,0.0643463874095715,0,0
141,2017,7,0,1658,298,1360,"csb2.androrangavola",6.184,0.065389938285403,0.0022483602941421,0.00342546253966478
141,2017,8,0,1658,298,1360,"csb2.androrangavola",6.184,0.0622882300027052,0,0.00346124847214127
141,2017,9,0,1658,298,1360,"csb2.androrangavola",6.184,0.0585131138246602,0.00470929175009398,0
142,2014,1,0,487,88,399,"csb1.maromanana",5.778,NA,NA,NA
142,2014,10,0,487,88,399,"csb1.maromanana",5.778,0.00127292456575951,0,0
142,2014,11,0,487,88,399,"csb1.maromanana",5.778,0.00127739515356951,0.0392491911615652,0.0631650549881543
142,2014,12,0,487,88,399,"csb1.maromanana",5.778,0.00129219267871958,0.0196213049642355,0.0315805462731701
142,2014,2,0,487,88,399,"csb1.maromanana",5.778,0.00135259983961314,0.0326798054876833,0.0315724610171322
142,2014,3,0,487,88,399,"csb1.maromanana",5.778,0.00136817459633665,0.0196044257647299,0.0315703770697949
142,2014,4,0,487,88,399,"csb1.maromanana",5.778,0.00137293438659257,0.0130689129035757,0
142,2014,5,0,487,88,399,"csb1.maromanana",5.778,0.00138401445530226,0.0130672737571764,0
142,2014,6,0,487,88,399,"csb1.maromanana",5.778,0.00136521629631683,0,0
142,2014,7,0,487,88,399,"csb1.maromanana",5.778,0.00132208898156756,0.0261528801408471,0.0210510295036374
142,2014,8,0,487,88,399,"csb1.maromanana",5.778,0.00129803095309679,0.00654000232495832,0.0105265882209297
142,2014,9,0,487,88,399,"csb1.maromanana",5.778,0.00128028115297785,0,0
142,2015,1,0,501,90,411,"csb1.maromanana",5.778,0.00131319600635522,0.0572092813653147,0.082222051564893
142,2015,10,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2015,11,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2015,12,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2015,2,0,501,90,411,"csb1.maromanana",5.778,0.00133450058653871,0.0508404239337658,0.0411073134204035
142,2015,3,0,501,90,411,"csb1.maromanana",5.778,0.0013498825416316,0.0571855142293807,0.0513807918792705
142,2015,4,0,501,90,411,"csb1.maromanana",5.778,0.00135459413147987,0.0635360703189761,0.0719316722212497
142,2015,5,0,501,90,411,"csb1.maromanana",5.778,0.00136501144458429,0,0
142,2015,6,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2015,7,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2015,8,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2015,9,0,501,90,411,"csb1.maromanana",5.778,NA,NA,NA
142,2016,1,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,10,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,11,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,12,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,2,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,3,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,4,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,5,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,6,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,7,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,8,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2016,9,0,515,93,422,"csb1.maromanana",5.778,NA,NA,NA
142,2017,1,0,529,95,434,"csb1.maromanana",5.778,NA,NA,NA
142,2017,10,0,529,95,434,"csb1.maromanana",5.778,0.0012811126100099,0.0541811681183596,0.0583504415742321
142,2017,11,0,529,95,434,"csb1.maromanana",5.778,0.00133563932116956,0.0541477076987677,0.0486141299755097
142,2017,12,0,529,95,434,"csb1.maromanana",5.778,0.00130048917388719,0.0361128486117416,0.0194485495426303
142,2017,2,0,529,95,434,"csb1.maromanana",5.778,0.00141389268299737,0.0300554219597224,0.0291588065782642
142,2017,3,0,529,95,434,"csb1.maromanana",5.778,0.00139443176840668,0.0420868590146745,0.0486020186197271
142,2017,4,0,529,95,434,"csb1.maromanana",5.778,0.00145324831584763,0.0360504514898929,0.0485899083368015
142,2017,5,0,529,95,434,"csb1.maromanana",5.778,0.00150056906606288,0.0120103887428101,0
142,2017,6,0,529,95,434,"csb1.maromanana",5.778,0.00144356003390899,0,0
142,2017,7,0,529,95,434,"csb1.maromanana",5.778,0.00133055417816196,0,0
142,2017,8,0,529,95,434,"csb1.maromanana",5.778,0.00140962092186895,0,0
142,2017,9,0,529,95,434,"csb1.maromanana",5.778,0.00135573889116167,0,0
143,2014,1,0,759,137,622,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2014,10,0,759,137,622,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2014,11,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0183223064859071,0,0
143,2014,12,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0185122221171186,0,0
143,2014,2,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0192873991481783,0,0
143,2014,3,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.01948720188801,0,0
143,2014,4,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0195483320550184,0,0
143,2014,5,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0194479004806183,0,0
143,2014,6,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0192096699657837,0,0
143,2014,7,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.01889588531195,0,0
143,2014,8,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0185871617009201,0,0
143,2014,9,0,759,137,622,"csb1.ambodimanga.nord",8.835,0.0183593605492918,0,0
143,2015,1,0,780,140,640,"csb1.ambodimanga.nord",8.835,0.0187817407215722,0,0
143,2015,10,0,780,140,640,"csb1.ambodimanga.nord",8.835,0.0183265902971374,0.00599827752272131,0.00780716507359743
143,2015,11,0,780,140,640,"csb1.ambodimanga.nord",8.835,0.0183841174836736,0.0119900037256549,0.0312215590211262
143,2015,12,0,780,140,640,"csb1.ambodimanga.nord",8.835,0.0184313840084303,0.0179769393968602,0.0312157267616402
143,2015,2,0,780,140,640,"csb1.ambodimanga.nord",8.835,0.019055139458842,0,0
143,2015,3,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2015,4,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2015,5,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2015,6,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2015,7,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2015,8,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2015,9,0,780,140,640,"csb1.ambodimanga.nord",8.835,NA,NA,NA
143,2016,1,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0185555060831927,0,0
143,2016,10,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0189346444647556,0.0174060352384414,0.0151408261337266
143,2016,11,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0187101691412555,0,0.0303084870664538
143,2016,12,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0182054506225986,0,0.00759224936640581
143,2016,2,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0188256512929458,0.0116159796171167,0.0605893517355776
143,2016,3,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0196021538352161,0.0115313339078188,0.0377526690096386
143,2016,4,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0198121810865215,0.0402802771279908,0.0603544040388818
143,2016,5,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.019562623475888,0.0230712265123304,0.0377585407820378
143,2016,6,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0197642819314144,0.00575690796954391,0.0226371635234376
143,2016,7,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0187232917022396,0,0
143,2016,8,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.018279161096005,0,0.00759003632436689
143,2016,9,0,802,144,658,"csb1.ambodimanga.nord",8.835,0.0181916171056017,0,0
143,2017,1,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0206143744460719,0.0389023306688157,0.0292631616530931
143,2017,10,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0194792126704412,0.00561674688890362,0.0440908541387636
143,2017,11,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0188373941172607,0.0508573938735825,0.0957721112482881
143,2017,12,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0187556643010308,0.050896713067782,0.0810640824251915
143,2017,2,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.019684582557357,0.128936395944382,0.117480651966554
143,2017,3,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0212431186386759,0.154705093038614,0.262721214044124
143,2017,4,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0202451894486898,0.144991980037567,0.21979165756955
143,2017,5,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0199942581264381,0.0726660804480243,0.110004144065269
143,2017,6,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0197494121056529,0.0280126219796214,0.0587253539415842
143,2017,7,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0190045410809062,0.00564190782501924,0
143,2017,8,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0188315799430874,0,0
143,2017,9,0,824,148,676,"csb1.ambodimanga.nord",8.835,0.0190143137135582,0.0169241626023456,0.0368097311002542
144,2014,1,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,10,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,11,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,12,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,2,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,3,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,4,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,5,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,6,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,7,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,8,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2014,9,0,730,131,599,"csb2.analampasina",8.959,NA,NA,NA
144,2015,1,0,750,135,615,"csb2.analampasina",8.959,NA,NA,NA
144,2015,10,0,750,135,615,"csb2.analampasina",8.959,0.0320718463226403,0.00530561136003785,0.00740475467666709
144,2015,11,0,750,135,615,"csb2.analampasina",8.959,0.0321719224190339,0.0106023086768624,0.0296079075769608
144,2015,12,0,750,135,615,"csb2.analampasina",8.959,0.0341022884951049,0.0156498746103255,0.029395204905311
144,2015,2,0,750,135,615,"csb2.analampasina",8.959,NA,NA,NA
144,2015,3,0,750,135,615,"csb2.analampasina",8.959,NA,NA,NA
144,2015,4,0,750,135,615,"csb2.analampasina",8.959,NA,NA,NA
144,2015,5,0,750,135,615,"csb2.analampasina",8.959,NA,NA,NA
144,2015,6,0,750,135,615,"csb2.analampasina",8.959,0.0331851010129918,0.0210257968288798,0.0221219139729265
144,2015,7,0,750,135,615,"csb2.analampasina",8.959,0.0353657175805564,0.0103254892958261,0
144,2015,8,0,750,135,615,"csb2.analampasina",8.959,0.0334272719111522,0,0.0147346175250367
144,2015,9,0,750,135,615,"csb2.analampasina",8.959,0.0330201230676908,0,0
144,2016,1,0,771,139,632,"csb2.analampasina",8.959,0.0343822545379178,0,0
144,2016,10,0,771,139,632,"csb2.analampasina",8.959,0.0357005778626373,0.0150268407876255,0.0142016875736586
144,2016,11,0,771,139,632,"csb2.analampasina",8.959,0.0339132946966899,0,0.0285924325763771
144,2016,12,0,771,139,632,"csb2.analampasina",8.959,0.0361804129208423,0,0.00708826089451756
144,2016,2,0,771,139,632,"csb2.analampasina",8.959,NA,NA,NA
144,2016,3,0,771,139,632,"csb2.analampasina",8.959,0.0354983651024229,0.0100344364333271,0.0355307993937823
144,2016,4,0,771,139,632,"csb2.analampasina",8.959,0.0347874331897162,0.035325613458448,0.0569993068291381
144,2016,5,0,771,139,632,"csb2.analampasina",8.959,0.0371198328409863,0.019806610167738,0.0353187741323329
144,2016,6,0,771,139,632,"csb2.analampasina",8.959,0.0369544873675769,0.00495825988352936,0.0212041673859052
144,2016,7,0,771,139,632,"csb2.analampasina",8.959,0.034427900323967,0,0
144,2016,8,0,771,139,632,"csb2.analampasina",8.959,0.0380609156751943,0,0.00703937471291213
144,2016,9,0,771,139,632,"csb2.analampasina",8.959,0.0350559034353033,0,0
144,2017,1,0,793,143,650,"csb2.analampasina",8.959,0.0350296040878766,0.0343052544638008,0.027698666011085
144,2017,10,0,793,143,650,"csb2.analampasina",8.959,0.0354493392627868,0.00488394596580041,0.0414834219328746
144,2017,11,0,793,143,650,"csb2.analampasina",8.959,0.033471164407373,0.0446775282509253,0.0905439980669769
144,2017,12,0,793,143,650,"csb2.analampasina",8.959,0.0333078433510851,0.0447382003063194,0.0766608571221891
144,2017,2,0,793,143,650,"csb2.analampasina",8.959,0.0352226888958913,0.112539135305659,0.110715380218945
144,2017,3,0,793,143,650,"csb2.analampasina",8.959,0.0366782207060516,0.135391258144602,0.247773031388168
144,2017,4,0,793,143,650,"csb2.analampasina",8.959,0.0356961735503878,0.126727050427936,0.207227698269077
144,2017,5,0,793,143,650,"csb2.analampasina",8.959,0.0352463010705913,0.0635967860178837,0.103786586676675
144,2017,6,0,793,143,650,"csb2.analampasina",8.959,0.0348172270666979,0.0245464878961404,0.0554410004144397
144,2017,7,0,793,143,650,"csb2.analampasina",8.959,0.0363889098092047,0.00484674352489777,0
144,2017,8,0,793,143,650,"csb2.analampasina",8.959,0.0344696418769962,0,0
144,2017,9,0,793,143,650,"csb2.analampasina",8.959,0.0345691636687017,0.0147579555434686,0.0346825586281353
145,2014,1,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,10,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,11,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,12,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,2,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,3,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,4,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,5,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,6,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,7,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,8,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2014,9,0,553,100,453,"csb2.analampasina",5.478,NA,NA,NA
145,2015,1,0,568,102,466,"csb2.analampasina",5.478,NA,NA,NA
145,2015,10,0,568,102,466,"csb2.analampasina",5.478,0.0662584554058866,0.0160561514096094,0.00656336753430132
145,2015,11,0,568,102,466,"csb2.analampasina",5.478,0.0657702636020044,0.0225504637612785,0.026296138373063
145,2015,12,0,568,102,466,"csb2.analampasina",5.478,0.0692872545469553,0.0188938880072227,0.025991815407448
145,2015,2,0,568,102,466,"csb2.analampasina",5.478,NA,NA,NA
145,2015,3,0,568,102,466,"csb2.analampasina",5.478,NA,NA,NA
145,2015,4,0,568,102,466,"csb2.analampasina",5.478,NA,NA,NA
145,2015,5,0,568,102,466,"csb2.analampasina",5.478,NA,NA,NA
145,2015,6,0,568,102,466,"csb2.analampasina",5.478,0.0674802513892261,0.0223007798231624,0.0196104667751588
145,2015,7,0,568,102,466,"csb2.analampasina",5.478,0.0818569628802636,0.0145725741062757,0
145,2015,8,0,568,102,466,"csb2.analampasina",5.478,0.0725402036587725,0.00616951735847671,0.0128582723524248
145,2015,9,0,568,102,466,"csb2.analampasina",5.478,0.0694473763011851,0,0
145,2016,1,0,584,105,479,"csb2.analampasina",5.478,0.0709904219764939,0,0
145,2016,10,0,584,105,479,"csb2.analampasina",5.478,0.0762490864516487,0.00880094232575348,0.012349203858387
145,2016,11,0,584,105,479,"csb2.analampasina",5.478,0.0749433374082761,0.0236584590000639,0.0248025886396384
145,2016,12,0,584,105,479,"csb2.analampasina",5.478,0.0734304471130065,0.023881619444812,0.00623110031463931
145,2016,2,0,584,105,479,"csb2.analampasina",5.478,NA,NA,NA
145,2016,3,0,584,105,479,"csb2.analampasina",5.478,0.0788239582536269,0.0202165836219453,0.0306193900419579
145,2016,4,0,584,105,479,"csb2.analampasina",5.478,0.0714147301650804,0.0302319681941329,0.0501771426990675
145,2016,5,0,584,105,479,"csb2.analampasina",5.478,0.0778712530961231,0.020333433459447,0.0307127423411376
145,2016,6,0,584,105,479,"csb2.analampasina",5.478,0.0809462704030819,0.014257891477186,0.0182480752496184
145,2016,7,0,584,105,479,"csb2.analampasina",5.478,0.071208739697916,0,0
145,2016,8,0,584,105,479,"csb2.analampasina",5.478,0.0715046359754588,0.00604296316645282,0.00627030072431277
145,2016,9,0,584,105,479,"csb2.analampasina",5.478,0.0798197244503195,0,0
145,2017,1,0,600,108,492,"csb2.analampasina",5.478,0.072981400065191,0.0466039253254708,0.0242810687224812
145,2017,10,0,600,108,492,"csb2.analampasina",5.478,0.0728407091002972,0.0233224781558775,0.0364382696395933
145,2017,11,0,600,108,492,"csb2.analampasina",5.478,0.0695316848392245,0.0684699521740217,0.0798085396370158
145,2017,12,0,600,108,492,"csb2.analampasina",5.478,0.0738113869848054,0.089828952199384,0.0665932492952675
145,2017,2,0,600,108,492,"csb2.analampasina",5.478,0.076853055634718,0.105224429411733,0.0959169801896825
145,2017,3,0,600,108,492,"csb2.analampasina",5.478,0.0753635244620081,0.163590007904897,0.216850250959087
145,2017,4,0,600,108,492,"csb2.analampasina",5.478,0.0726582765823742,0.186793073895319,0.182299518598513
145,2017,5,0,600,108,492,"csb2.analampasina",5.478,0.0881174186030678,0.074505991475505,0.0867836118678434
145,2017,6,0,600,108,492,"csb2.analampasina",5.478,0.0743064292716256,0.0491098202235769,0.0483538428249804
145,2017,7,0,600,108,492,"csb2.analampasina",5.478,0.0731108904603561,0.00291038903792084,0
145,2017,8,0,600,108,492,"csb2.analampasina",5.478,0.0763412998565435,0,0
145,2017,9,0,600,108,492,"csb2.analampasina",5.478,0.0824495808673302,0.0109998141599651,0.0294449820898883
146,2014,1,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,10,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,11,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,12,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,2,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,3,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,4,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,5,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,6,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,7,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,8,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2014,9,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA
146,2015,1,0,1375,248,1128,"csb2.analampasina",4.145,NA,NA,NA
146,2015,10,0,1375,248,1128,"csb2.analampasina",4.145,0.0913404232116293,0.0137974856190834,0.00609734459624927
146,2015,11,0,1375,248,1128,"csb2.analampasina",4.145,0.0990073728548559,0.0185201122303971,0.0357433432938086
146,2015,12,0,1375,248,1128,"csb2.analampasina",4.145,0.092155281228291,0.0164816592290309,0.0243285599045045
146,2015,2,0,1375,248,1128,"csb2.analampasina",4.145,NA,NA,NA
146,2015,3,0,1375,248,1128,"csb2.analampasina",4.145,NA,NA,NA
146,2015,4,0,1375,248,1128,"csb2.analampasina",4.145,NA,NA,NA
146,2015,5,0,1375,248,1128,"csb2.analampasina",4.145,NA,NA,NA
146,2015,6,0,1375,248,1128,"csb2.analampasina",4.145,0.0963864335132614,0.0187848571506128,0.0420307558106612
146,2015,7,0,1375,248,1128,"csb2.analampasina",4.145,0.0956625658161504,0.0134709395108992,0.00601755329726899
146,2015,8,0,1375,248,1128,"csb2.analampasina",4.145,0.0941295880009905,0.00543399000246272,0.0120912270743933
146,2015,9,0,1375,248,1128,"csb2.analampasina",4.145,0.100061045816295,0,0
146,2016,1,0,1414,255,1159,"csb2.analampasina",4.145,0.0929022670459235,0,0.0235893245650448
146,2016,10,0,1414,255,1159,"csb2.analampasina",4.145,0.109108991364294,0.00732596068875401,0.0112385494174444
146,2016,11,0,1414,255,1159,"csb2.analampasina",4.145,0.102792695469222,0.0201861844513379,0.0457957236773254
146,2016,12,0,1414,255,1159,"csb2.analampasina",4.145,0.105586746574909,0.0198932628868568,0.0170323556278266
