"","OBJEC","LIB_F","Date","minT"
"407",16,"FKT SAHOFIKA","tmn_2014_2",19.7235497
"408",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2014_2",18.81681138
"409",18,"FKT TSARATANANA","tmn_2014_2",19.63366905
"410",19,"FKT AMBODIGOAVY","tmn_2014_2",19.6300545
"411",20,"FKT AMBODIMANGA OUEST","tmn_2014_2",19.13246982
"412",21,"FKT VOHITRARIVO","tmn_2014_2",19.3518368
"413",22,"FKT AMBOHIPO","tmn_2014_2",18.55585019
"414",23,"FKT RANOMAFANA","tmn_2014_2",17.05795372
"415",24,"FKT AMBATOLAHY","tmn_2014_2",16.60679436
"416",25,"FKT TSARAMANDROSO","tmn_2014_2",17.8621548
"417",26,"FKT VOHIMARINA","tmn_2014_2",18.72695492
"418",27,"FKT MENARANO","tmn_2014_2",18.31004482
"419",28,"FKT AMBODIAVIAVY","tmn_2014_2",18.65557895
"420",29,"FKT AMPASIMPOTSY","tmn_2014_2",18.59717539
"421",30,"FKT SAHANDRAZANA","tmn_2014_2",19.07991845
"422",31,"FKT MAROTOKO","tmn_2014_2",20.86896565
"423",32,"FKT AMBALAVIA","tmn_2014_2",20.52828368
"424",33,"FKT AMBATOMITRATRAKA","tmn_2014_2",20.50502605
"425",34,"FKT AMBARIJATSY","tmn_2014_2",20.63269239
"426",35,"FKT AMBOHIMAHAVELONA","tmn_2014_2",20.77447087
"427",36,"FKT AMBOATROTROKA","tmn_2014_2",20.87261183
"428",37,"FKT MANDIAFASINA","tmn_2014_2",20.86983043
"429",38,"FKT AMBODIARA SUD","tmn_2014_2",21.15838659
"430",39,"FKT MANAMPANDRANA","tmn_2014_2",21.04568376
"431",40,"FKT KIANJANOMBY","tmn_2014_2",20.7224404
"432",41,"FKT MALAZAMASINA SUD","tmn_2014_2",20.18411349
"433",42,"FKT MALAZAMASINA NORD","tmn_2014_2",17.62319029
"434",43,"FKT ANTANJOMANGA","tmn_2014_2",18.70030328
"435",44,"FKT BETAMPONA NORD","tmn_2014_2",18.80164985
"436",45,"FKT AMBINANINDRANO","tmn_2014_2",19.23611087
"437",46,"FKT TANAMBAO OUEST","tmn_2014_2",18.96095504
"438",47,"FKT MANAKANA","tmn_2014_2",18.64728166
"439",48,"FKT AMPASIMPOTSY","tmn_2014_2",18.74517301
"440",49,"FKT MAROHARATRA","tmn_2014_2",19.1816963
"441",50,"FKT SOANIERANA","tmn_2014_2",19.27615356
"442",51,"FKT MALEMIAMBO","tmn_2014_2",19.07577381
"443",52,"FKT AMPASIMADINIKAKELY","tmn_2014_2",18.7277393
"444",53,"FKT AMBALAVOLO","tmn_2014_2",19.66347446
"445",54,"FKT AMBOHITSARA EST","tmn_2014_2",20.10500303
"446",55,"FKT ANIVORANO","tmn_2014_2",19.81046538
"447",56,"FKT MAHATSARA","tmn_2014_2",19.78385929
"448",57,"FKT SAHOMBY","tmn_2014_2",19.14768328
"449",58,"FKT AMBODIMANGA","tmn_2014_2",20.06022606
"450",59,"FKT AMPASIMADINIKA","tmn_2014_2",19.87882882
"451",60,"FKT SAHAVATANA","tmn_2014_2",19.25183714
"452",61,"FKT AMBODIVOANGY","tmn_2014_2",18.16787082
"453",62,"FKT AMBOHINIHAONANA","tmn_2014_2",19.51649754
"454",63,"FKT KIANJANOMBY","tmn_2014_2",18.92423771
"455",64,"FKT AMPITAMBE","tmn_2014_2",19.23871572
"456",65,"FKT MANDRIVANY","tmn_2014_2",19.02399922
"457",66,"FKT AMBODIPAISO NORD","tmn_2014_2",19.17017275
"458",67,"FKT AMBODIPAISO SUD","tmn_2014_2",19.16556206
"459",68,"FKT KELILALINA","tmn_2014_2",19.03845652
"460",69,"FKT ANDRANOMAINTY","tmn_2014_2",19.12261641
"461",70,"FKT ANOSY","tmn_2014_2",19.02419064
"462",71,"FKT FOTSIALANANA","tmn_2014_2",19.19165235
"463",72,"FKT AMBALADINGANA","tmn_2014_2",19.28162987
"464",73,"FKT AMBODIARA","tmn_2014_2",19.76432222
"465",74,"FKT SAHAFITOROKA","tmn_2014_2",20.02512488
"466",75,"FKT MAROMENA","tmn_2014_2",19.74581291
"467",76,"FKT ANDRANOFOLAHINA","tmn_2014_2",19.3543961
"468",77,"FKT AMBORAKA","tmn_2014_2",19.52878321
"469",78,"FKT IFANADIANA","tmn_2014_2",19.75146234
"470",79,"FKT ANTAFOTENINA","tmn_2014_2",19.72778264
"471",80,"FKT AMBODIRAFIA II","tmn_2014_2",19.68658335
"472",81,"FKT FENOARIVO I","tmn_2014_2",19.88147617
"473",82,"FKT AMBINANINDRANOTELO","tmn_2014_2",19.55118323
"474",83,"FKT ANKABOKA","tmn_2014_2",19.39644747
"475",84,"FKT AMBIABE I","tmn_2014_2",19.67241514
"476",85,"FKT ANDRANOMAINTSO","tmn_2014_2",18.82543897
"477",86,"FKT FIADANANA NORD","tmn_2014_2",16.47056268
"478",87,"FKT MORARANO","tmn_2014_2",16.57323171
"479",88,"FKT AMPASIMBOLA I","tmn_2014_2",17.64394221
"480",89,"FKT SAKAVANANA","tmn_2014_2",18.11511976
"481",90,"FKT AMBODIARA NORD","tmn_2014_2",17.69235915
"482",91,"FKT AMBINANISERY","tmn_2014_2",18.15402047
"483",92,"FKT VOLOBE","tmn_2014_2",17.33519474
"484",93,"FKT ANTENIMBELONA","tmn_2014_2",18.60128462
"485",94,"FKT AMBOHINIHAONANA","tmn_2014_2",18.56018614
"486",95,"FKT MAROVORAKA","tmn_2014_2",18.58680987
"487",96,"FKT TSARATANANA","tmn_2014_2",18.6814454
"488",97,"FKT TSARARIVOTRA","tmn_2014_2",18.72234817
"489",98,"FKT BEFOTAKA","tmn_2014_2",18.7253418
"490",99,"FKT AMBOHITSARA","tmn_2014_2",18.67751559
"491",100,"FKT FASINTSARA","tmn_2014_2",18.58756389
"492",101,"FKT AMBATOMANJAKA","tmn_2014_2",18.74405529
"493",102,"FKT TSARAKIANJA","tmn_2014_2",18.78689263
"494",103,"FKT SAHAKONDRO","tmn_2014_2",18.78432768
"495",104,"FKT MANAKANA SUD","tmn_2014_2",18.65792847
"496",105,"FKT AMBODIARA SUD","tmn_2014_2",18.80046947
"497",106,"FKT AMPASINAMBO","tmn_2014_2",16.72491396
"498",107,"FKT AMBODIVOANGY","tmn_2014_2",18.30005789
"499",108,"FKT AMBALAPAISO","tmn_2014_2",18.19496541
"500",109,"FKT AMPITOMITA","tmn_2014_2",20.18490797
"501",110,"FKT ANIVORANO","tmn_2014_2",18.85009817
"502",111,"FKT KIANJAVATO","tmn_2014_2",19.13569508
"503",112,"FKT AMBATOVORY","tmn_2014_2",20.23174951
"504",113,"FKT ANTSINDRA","tmn_2014_2",19.44631788
"505",114,"FKT BEFOTAKA","tmn_2014_2",20.29680688
"506",115,"FKT AMPITABE","tmn_2014_2",20.70842694
"507",116,"FKT AMBOATROTROKA","tmn_2014_2",20.35486278
"508",117,"FKT AMBINANIVATOMENA","tmn_2014_2",21.50732149
"509",118,"FKT AMBODIARA I","tmn_2014_2",20.74159914
"510",119,"FKT MORAFENO","tmn_2014_2",20.29470243
"511",120,"FKT BETAMPONA","tmn_2014_2",20.84089562
"512",121,"FKT ANDRANOMAITSO","tmn_2014_2",20.47815967
"513",122,"FKT ANTARETRA","tmn_2014_2",20.63354592
"514",123,"FKT AMBODIROTRA","tmn_2014_2",20.07967081
"515",124,"FKT ANDONABE","tmn_2014_2",20.37693756
"516",125,"FKT AMPASIMBE","tmn_2014_2",20.67980205
"517",126,"FKT ANDRORANGAVOLA","tmn_2014_2",20.43120542
"518",127,"FKT AMBODIFONTSINA","tmn_2014_2",19.66553968
"519",128,"FKT AMBALATENINA","tmn_2014_2",20.07952063
"520",129,"FKT AMBALAFASINA","tmn_2014_2",19.96274194
"521",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2014_2",20.13296344
"522",131,"FKT NOSIBE SUD","tmn_2014_2",20.28876973
"523",132,"FKT MANDRIAPOTSY","tmn_2014_2",20.36515833
"524",133,"FKT AMBALAVAONA","tmn_2014_2",20.42862954
"525",134,"FKT LAVAKIANJA SUD","tmn_2014_2",20.64602796
"526",135,"FKT AMBODIARA NORD","tmn_2014_2",19.92913539
"527",136,"FKT MAHASOA","tmn_2014_2",20.94412832
"528",137,"FKT AMBODIRORANGA","tmn_2014_2",20.50499018
"529",138,"FKT AMBOHIMISAFY","tmn_2014_2",20.65873771
"530",139,"FKT AMBALATABAKA","tmn_2014_2",20.75822242
"531",140,"FKT ANIVORANO","tmn_2014_2",20.88260108
"532",141,"FKT AMPASIMPOTSY","tmn_2014_2",20.02064752
"533",142,"FKT AMBOHIMIARINA","tmn_2014_2",18.6253767
"534",143,"FKT MATSITSIRANO","tmn_2014_2",18.13675019
"535",144,"FKT BETAMPO NORD","tmn_2014_2",17.51919488
"536",145,"FKT ANDRORANGAVOLA SUD","tmn_2014_2",18.40310592
"537",146,"FKT ANALAMPASINA","tmn_2014_2",18.61251949
"538",147,"FKT ANALAVORY","tmn_2014_2",18.16709328
"539",148,"FKT AMBARO","tmn_2014_2",17.57607697
"540",149,"FKT AMBOHIMALAZA","tmn_2014_2",18.79019792
"541",150,"FKT MANJIRIANA SUD","tmn_2014_2",18.33605629
"542",151,"FKT MAROSATROKA","tmn_2014_2",18.95901598
"543",152,"FKT MAROLANANANA","tmn_2014_2",18.75871272
"544",153,"FKT AMBODIMANGA NORD","tmn_2014_2",18.77340978
"545",154,"FKT VOHITRARIVO","tmn_2014_2",18.78632336
"546",155,"FKT SOANIHERENANA NORD","tmn_2014_2",18.79703962
"547",156,"FKT AMBALAVARY","tmn_2014_2",18.72073195
"548",157,"FKT FASINTSARA ANDAKANA","tmn_2014_2",18.7245735
"549",158,"FKT NOSIMBOAHANGY","tmn_2014_2",18.74653639
"550",159,"FKT AMBALAHERANA","tmn_2014_2",18.80096313
"551",160,"FKT ANDRORANGAVOLA NORD","tmn_2014_2",18.69862909
"552",161,"FKT AMBOHIMIRANTY","tmn_2014_2",18.78849043
"553",162,"FKT MANDROALINA","tmn_2014_2",18.69391055
"554",163,"FKT MORARANO","tmn_2014_2",18.73861871
"555",164,"FKT AMBOHIMANGA SUD","tmn_2014_2",18.79986943
"556",165,"FKT SAHAMARANA","tmn_2014_2",18.83577049
"557",166,"FKT MASOAROVANA","tmn_2014_2",18.83142836
"558",167,"FKT AMBILANIBE","tmn_2014_2",18.9926796
"559",168,"FKT AMBODIARA","tmn_2014_2",18.75728103
"560",169,"FKT AMBODIVOASARY","tmn_2014_2",18.69617392
"561",170,"FKT AMBATOFANOKONANA","tmn_2014_2",18.75307346
"562",171,"FKT AMBODIRAFIA","tmn_2014_2",19.07829667
"563",172,"FKT ANTANJONA","tmn_2014_2",19.35560825
"564",173,"FKT FALIARIVO","tmn_2014_2",19.29701788
"565",174,"FKT AMBOHIMIERA","tmn_2014_2",17.38308967
"566",175,"FKT MAROMANANA","tmn_2014_2",17.74759047
"567",176,"FKT AMBOLO","tmn_2014_2",17.8558385
"568",177,"FKT AMBINANITOMAROSANA","tmn_2014_2",18.08189883
"569",178,"FKT AMBOHIDAZA","tmn_2014_2",16.39359202
"570",179,"FKT AMPANTSONA","tmn_2014_2",15.8717179
"571",180,"FKT AMBOHIMILANJA","tmn_2014_2",16.49705672
"572",181,"FKT AMBOHIMAHAVELONA","tmn_2014_2",18.3604136
"573",182,"FKT AMBOHIMAHATSINJO","tmn_2014_2",18.03683969
"574",183,"FKT FIADANANA NORD","tmn_2014_2",18.64878977
"575",184,"FKT AMBODIMANGA","tmn_2014_2",18.6532408
"576",185,"FKT FALIARIVO","tmn_2014_2",18.71320967
"577",186,"FKT ANTARAMBAKANA","tmn_2014_2",18.63366752
"578",187,"FKT SAHALALONA","tmn_2014_2",18.93969027
"579",188,"FKT ANDRORANGAVOLA","tmn_2014_2",19.08722458
"580",189,"FKT VOHIMENA","tmn_2014_2",19.26448394
"581",190,"FKT MANARINONY","tmn_2014_2",17.96803915
"582",191,"FKT ANDEMAKA NORD","tmn_2014_2",18.70532564
"583",192,"FKT TSINJORANO","tmn_2014_2",18.25077438
"584",193,"FKT SAHASOMANGANA","tmn_2014_2",17.57589091
"585",194,"FKT MAROFOTSY","tmn_2014_2",17.87743804
"586",0,"FKT ANTARALAVA","tmn_2014_3",17.53592734
"587",1,"FKT SANDRASATY","tmn_2014_3",17.58294739
"588",2,"FKT AMBOHIMITA","tmn_2014_3",17.98151718
"589",3,"FKT ANALAMARINA","tmn_2014_3",17.9568684
"590",4,"FKT AMBALAFATAKANA EST","tmn_2014_3",19.62944205
"591",5,"FKT AMBALAFARY","tmn_2014_3",19.69032916
"592",6,"FKT MAROFOTOTRA","tmn_2014_3",18.28220224
"593",7,"FKT AMBOHIMASINA","tmn_2014_3",19.0192385
"594",8,"FKT BEFARY","tmn_2014_3",19.60456525
"595",9,"FKT AMBATOHARANANAKELY","tmn_2014_3",19.4213946
"596",10,"FKT AMBODIRAFIA EST","tmn_2014_3",18.68584689
"597",11,"FKT AMBATOHARANANA","tmn_2014_3",18.45026008
"598",12,"FKT SANDRAKELY","tmn_2014_3",18.1581019
"599",13,"FKT AMBOHINIHAONANA","tmn_2014_3",18.12468076
"600",14,"FKT AMBODIMANGA EST","tmn_2014_3",18.41761772
"601",15,"FKT AMBOHITSARA I","tmn_2014_3",18.19020037
"602",16,"FKT SAHOFIKA","tmn_2014_3",18.2462567
"603",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2014_3",17.303727
"604",18,"FKT TSARATANANA","tmn_2014_3",18.17902039
"605",19,"FKT AMBODIGOAVY","tmn_2014_3",18.16285028
"606",20,"FKT AMBODIMANGA OUEST","tmn_2014_3",17.67191011
"607",21,"FKT VOHITRARIVO","tmn_2014_3",17.88839354
"608",22,"FKT AMBOHIPO","tmn_2014_3",17.05001769
"609",23,"FKT RANOMAFANA","tmn_2014_3",15.42888948
"610",24,"FKT AMBATOLAHY","tmn_2014_3",14.9138722
"611",25,"FKT TSARAMANDROSO","tmn_2014_3",16.32253671
"612",26,"FKT VOHIMARINA","tmn_2014_3",17.29749727
"613",27,"FKT MENARANO","tmn_2014_3",16.85275959
"614",28,"FKT AMBODIAVIAVY","tmn_2014_3",17.19765055
"615",29,"FKT AMPASIMPOTSY","tmn_2014_3",17.15570667
"616",30,"FKT SAHANDRAZANA","tmn_2014_3",17.63953729
"617",31,"FKT MAROTOKO","tmn_2014_3",19.45116306
"618",32,"FKT AMBALAVIA","tmn_2014_3",19.04179629
"619",33,"FKT AMBATOMITRATRAKA","tmn_2014_3",18.99956166
"620",34,"FKT AMBARIJATSY","tmn_2014_3",19.1404087
"621",35,"FKT AMBOHIMAHAVELONA","tmn_2014_3",19.26367705
"622",36,"FKT AMBOATROTROKA","tmn_2014_3",19.3907618
"623",37,"FKT MANDIAFASINA","tmn_2014_3",19.45344046
"624",38,"FKT AMBODIARA SUD","tmn_2014_3",19.7749335
"625",39,"FKT MANAMPANDRANA","tmn_2014_3",19.66780007
"626",40,"FKT KIANJANOMBY","tmn_2014_3",19.27376749
"627",41,"FKT MALAZAMASINA SUD","tmn_2014_3",18.8623908
"628",42,"FKT MALAZAMASINA NORD","tmn_2014_3",16.22518544
"629",43,"FKT ANTANJOMANGA","tmn_2014_3",17.35345766
"630",44,"FKT BETAMPONA NORD","tmn_2014_3",17.42713922
"631",45,"FKT AMBINANINDRANO","tmn_2014_3",17.87064794
"632",46,"FKT TANAMBAO OUEST","tmn_2014_3",17.57297369
"633",47,"FKT MANAKANA","tmn_2014_3",17.25980554
"634",48,"FKT AMPASIMPOTSY","tmn_2014_3",17.30439003
"635",49,"FKT MAROHARATRA","tmn_2014_3",17.82238036
"636",50,"FKT SOANIERANA","tmn_2014_3",17.91003749
"637",51,"FKT MALEMIAMBO","tmn_2014_3",17.66510064
"638",52,"FKT AMPASIMADINIKAKELY","tmn_2014_3",17.27097395
"639",53,"FKT AMBALAVOLO","tmn_2014_3",18.30707186
"640",54,"FKT AMBOHITSARA EST","tmn_2014_3",18.78412449
"641",55,"FKT ANIVORANO","tmn_2014_3",18.45447606
"642",56,"FKT MAHATSARA","tmn_2014_3",18.43361769
"643",57,"FKT SAHOMBY","tmn_2014_3",17.73949277
"644",58,"FKT AMBODIMANGA","tmn_2014_3",18.721854
"645",59,"FKT AMPASIMADINIKA","tmn_2014_3",18.51603225
"646",60,"FKT SAHAVATANA","tmn_2014_3",17.74920857
"647",61,"FKT AMBODIVOANGY","tmn_2014_3",16.62214807
"648",62,"FKT AMBOHINIHAONANA","tmn_2014_3",17.99121817
"649",63,"FKT KIANJANOMBY","tmn_2014_3",17.39919288
"650",64,"FKT AMPITAMBE","tmn_2014_3",17.73165517
"651",65,"FKT MANDRIVANY","tmn_2014_3",17.52193983
"652",66,"FKT AMBODIPAISO NORD","tmn_2014_3",17.67592134
"653",67,"FKT AMBODIPAISO SUD","tmn_2014_3",17.66785851
"654",68,"FKT KELILALINA","tmn_2014_3",17.55980055
"655",69,"FKT ANDRANOMAINTY","tmn_2014_3",17.62011817
"656",70,"FKT ANOSY","tmn_2014_3",17.57655302
"657",71,"FKT FOTSIALANANA","tmn_2014_3",17.71032577
"658",72,"FKT AMBALADINGANA","tmn_2014_3",17.77512735
"659",73,"FKT AMBODIARA","tmn_2014_3",18.37308815
"660",74,"FKT SAHAFITOROKA","tmn_2014_3",18.59187845
"661",75,"FKT MAROMENA","tmn_2014_3",18.2281463
"662",76,"FKT ANDRANOFOLAHINA","tmn_2014_3",17.85887236
"663",77,"FKT AMBORAKA","tmn_2014_3",18.05676314
"664",78,"FKT IFANADIANA","tmn_2014_3",18.29441252
"665",79,"FKT ANTAFOTENINA","tmn_2014_3",18.29885686
"666",80,"FKT AMBODIRAFIA II","tmn_2014_3",18.26126319
"667",81,"FKT FENOARIVO I","tmn_2014_3",18.50524528
"668",82,"FKT AMBINANINDRANOTELO","tmn_2014_3",18.03264229
"669",83,"FKT ANKABOKA","tmn_2014_3",17.88373636
"670",84,"FKT AMBIABE I","tmn_2014_3",18.22703115
"671",85,"FKT ANDRANOMAINTSO","tmn_2014_3",17.39049298
"672",86,"FKT FIADANANA NORD","tmn_2014_3",14.90494684
"673",87,"FKT MORARANO","tmn_2014_3",15.06766869
"674",88,"FKT AMPASIMBOLA I","tmn_2014_3",16.2310174
"675",89,"FKT SAKAVANANA","tmn_2014_3",16.71885979
"676",90,"FKT AMBODIARA NORD","tmn_2014_3",16.30327973
"677",91,"FKT AMBINANISERY","tmn_2014_3",16.81304367
"678",92,"FKT VOLOBE","tmn_2014_3",15.82293378
"679",93,"FKT ANTENIMBELONA","tmn_2014_3",17.21755354
"680",94,"FKT AMBOHINIHAONANA","tmn_2014_3",17.14757251
"681",95,"FKT MAROVORAKA","tmn_2014_3",17.09627867
"682",96,"FKT TSARATANANA","tmn_2014_3",17.13204691
"683",97,"FKT TSARARIVOTRA","tmn_2014_3",17.1700375
"684",98,"FKT BEFOTAKA","tmn_2014_3",17.14869118
"685",99,"FKT AMBOHITSARA","tmn_2014_3",17.21098973
"686",100,"FKT FASINTSARA","tmn_2014_3",17.11762005
"687",101,"FKT AMBATOMANJAKA","tmn_2014_3",17.24826345
"688",102,"FKT TSARAKIANJA","tmn_2014_3",17.23301896
"689",103,"FKT SAHAKONDRO","tmn_2014_3",17.24031091
"690",104,"FKT MANAKANA SUD","tmn_2014_3",17.21614456
"691",105,"FKT AMBODIARA SUD","tmn_2014_3",17.29996478
"692",106,"FKT AMPASINAMBO","tmn_2014_3",15.16672807
"693",107,"FKT AMBODIVOANGY","tmn_2014_3",16.81072322
"694",108,"FKT AMBALAPAISO","tmn_2014_3",16.7710124
"695",109,"FKT AMPITOMITA","tmn_2014_3",18.86961109
"696",110,"FKT ANIVORANO","tmn_2014_3",17.39586949
"697",111,"FKT KIANJAVATO","tmn_2014_3",17.7710503
"698",112,"FKT AMBATOVORY","tmn_2014_3",18.95851944
"699",113,"FKT ANTSINDRA","tmn_2014_3",18.05367412
"700",114,"FKT BEFOTAKA","tmn_2014_3",19.01046893
"701",115,"FKT AMPITABE","tmn_2014_3",19.39782198
"702",116,"FKT AMBOATROTROKA","tmn_2014_3",18.9357407
"703",117,"FKT AMBINANIVATOMENA","tmn_2014_3",20.22911134
"704",118,"FKT AMBODIARA I","tmn_2014_3",19.43793253
"705",119,"FKT MORAFENO","tmn_2014_3",18.9032385
"706",120,"FKT BETAMPONA","tmn_2014_3",19.52355107
"707",121,"FKT ANDRANOMAITSO","tmn_2014_3",19.08887587
"708",122,"FKT ANTARETRA","tmn_2014_3",19.23995972
"709",123,"FKT AMBODIROTRA","tmn_2014_3",18.66515585
"710",124,"FKT ANDONABE","tmn_2014_3",18.979373
"711",125,"FKT AMPASIMBE","tmn_2014_3",19.25889133
"712",126,"FKT ANDRORANGAVOLA","tmn_2014_3",19.03744017
"713",127,"FKT AMBODIFONTSINA","tmn_2014_3",18.26297335
"714",128,"FKT AMBALATENINA","tmn_2014_3",18.67086657
"715",129,"FKT AMBALAFASINA","tmn_2014_3",18.47318626
"716",130,"FKT AMBOHIMAHAVELONA BETOHO","tmn_2014_3",18.61739535
"717",131,"FKT NOSIBE SUD","tmn_2014_3",18.86744676
"718",132,"FKT MANDRIAPOTSY","tmn_2014_3",18.90844513
"719",133,"FKT AMBALAVAONA","tmn_2014_3",18.95746086
"720",134,"FKT LAVAKIANJA SUD","tmn_2014_3",19.16945954
"721",135,"FKT AMBODIARA NORD","tmn_2014_3",18.54190383
"722",136,"FKT MAHASOA","tmn_2014_3",19.52747571
"723",137,"FKT AMBODIRORANGA","tmn_2014_3",19.06435585
"724",138,"FKT AMBOHIMISAFY","tmn_2014_3",19.19742652
"725",139,"FKT AMBALATABAKA","tmn_2014_3",19.34183642
"726",140,"FKT ANIVORANO","tmn_2014_3",19.4896557
"727",141,"FKT AMPASIMPOTSY","tmn_2014_3",18.64970857
"728",142,"FKT AMBOHIMIARINA","tmn_2014_3",17.13421952
"729",143,"FKT MATSITSIRANO","tmn_2014_3",16.60218921
"730",144,"FKT BETAMPO NORD","tmn_2014_3",16.00609174
"731",145,"FKT ANDRORANGAVOLA SUD","tmn_2014_3",16.92931896
"732",146,"FKT ANALAMPASINA","tmn_2014_3",17.10901549
"733",147,"FKT ANALAVORY","tmn_2014_3",16.66733551
"734",148,"FKT AMBARO","tmn_2014_3",16.07481136
"735",149,"FKT AMBOHIMALAZA","tmn_2014_3",17.27373596
"736",150,"FKT MANJIRIANA SUD","tmn_2014_3",16.86518045
"737",151,"FKT MAROSATROKA","tmn_2014_3",17.50885988
"738",152,"FKT MAROLANANANA","tmn_2014_3",17.19983418
"739",153,"FKT AMBODIMANGA NORD","tmn_2014_3",17.20540633
"740",154,"FKT VOHITRARIVO","tmn_2014_3",17.20715727
"741",155,"FKT SOANIHERENANA NORD","tmn_2014_3",17.23027757
"742",156,"FKT AMBALAVARY","tmn_2014_3",17.19408631
"743",157,"FKT FASINTSARA ANDAKANA","tmn_2014_3",17.2250371
"744",158,"FKT NOSIMBOAHANGY","tmn_2014_3",17.23999749
"745",159,"FKT AMBALAHERANA","tmn_2014_3",17.2856724
"746",160,"FKT ANDRORANGAVOLA NORD","tmn_2014_3",17.15405725
"747",161,"FKT AMBOHIMIRANTY","tmn_2014_3",17.25382122
"748",162,"FKT MANDROALINA","tmn_2014_3",17.12596413
"749",163,"FKT MORARANO","tmn_2014_3",17.19171996
"750",164,"FKT AMBOHIMANGA SUD","tmn_2014_3",17.26888547
"751",165,"FKT SAHAMARANA","tmn_2014_3",17.31016899
"752",166,"FKT MASOAROVANA","tmn_2014_3",17.31414504
"753",167,"FKT AMBILANIBE","tmn_2014_3",17.50728798
"754",168,"FKT AMBODIARA","tmn_2014_3",17.23966898
"755",169,"FKT AMBODIVOASARY","tmn_2014_3",17.20884978
"756",170,"FKT AMBATOFANOKONANA","tmn_2014_3",17.2938768
"757",171,"FKT AMBODIRAFIA","tmn_2014_3",17.61908852
"758",172,"FKT ANTANJONA","tmn_2014_3",17.89259836
"759",173,"FKT FALIARIVO","tmn_2014_3",17.83757247
"760",174,"FKT AMBOHIMIERA","tmn_2014_3",15.87160476
"761",175,"FKT MAROMANANA","tmn_2014_3",16.29278181
"762",176,"FKT AMBOLO","tmn_2014_3",16.40460165
"763",177,"FKT AMBINANITOMAROSANA","tmn_2014_3",16.58322383
"764",178,"FKT AMBOHIDAZA","tmn_2014_3",14.72498631
"765",179,"FKT AMPANTSONA","tmn_2014_3",14.10484779
"766",180,"FKT AMBOHIMILANJA","tmn_2014_3",14.83335578
"767",181,"FKT AMBOHIMAHAVELONA","tmn_2014_3",16.84778806
"768",182,"FKT AMBOHIMAHATSINJO","tmn_2014_3",16.51679213
"769",183,"FKT FIADANANA NORD","tmn_2014_3",17.18301448
"770",184,"FKT AMBODIMANGA","tmn_2014_3",17.22015408
"771",185,"FKT FALIARIVO","tmn_2014_3",17.27360104
"772",186,"FKT ANTARAMBAKANA","tmn_2014_3",17.16893171
"773",187,"FKT SAHALALONA","tmn_2014_3",17.49911661
"774",188,"FKT ANDRORANGAVOLA","tmn_2014_3",17.66943299
"775",189,"FKT VOHIMENA","tmn_2014_3",17.83565644
"776",190,"FKT MANARINONY","tmn_2014_3",16.46427446
"777",191,"FKT ANDEMAKA NORD","tmn_2014_3",17.26669265
"778",192,"FKT TSINJORANO","tmn_2014_3",16.80867386
"779",193,"FKT SAHASOMANGANA","tmn_2014_3",16.05474351
"780",194,"FKT MAROFOTSY","tmn_2014_3",16.38858043
"781",0,"FKT ANTARALAVA","tmn_2014_4",14.82700006
"782",1,"FKT SANDRASATY","tmn_2014_4",14.8777809
"783",2,"FKT AMBOHIMITA","tmn_2014_4",15.20691581
"784",3,"FKT ANALAMARINA","tmn_2014_4",15.21842982
"785",4,"FKT AMBALAFATAKANA EST","tmn_2014_4",16.82093839
"786",5,"FKT AMBALAFARY","tmn_2014_4",16.87730557
"787",6,"FKT MAROFOTOTRA","tmn_2014_4",15.57678605
"788",7,"FKT AMBOHIMASINA","tmn_2014_4",16.26948518
"789",8,"FKT BEFARY","tmn_2014_4",16.78398283
"790",9,"FKT AMBATOHARANANAKELY","tmn_2014_4",16.61281692
"791",10,"FKT AMBODIRAFIA EST","tmn_2014_4",15.95183773
"792",11,"FKT AMBATOHARANANA","tmn_2014_4",15.73414313
"793",12,"FKT SANDRAKELY","tmn_2014_4",15.39162822
"794",13,"FKT AMBOHINIHAONANA","tmn_2014_4",15.40236274
"795",14,"FKT AMBODIMANGA EST","tmn_2014_4",15.66327968
"796",15,"FKT AMBOHITSARA I","tmn_2014_4",15.44494713
"797",16,"FKT SAHOFIKA","tmn_2014_4",15.44187312
"798",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmn_2014_4",14.62802403
"799",18,"FKT TSARATANANA","tmn_2014_4",15.39173796
"800",19,"FKT AMBODIGOAVY","tmn_2014_4",15.3637594
"801",20,"FKT AMBODIMANGA OUEST","tmn_2014_4",14.94793104
"802",21,"FKT VOHITRARIVO","tmn_2014_4",15.12952682
"803",22,"FKT AMBOHIPO","tmn_2014_4",14.40178128
"804",23,"FKT RANOMAFANA","tmn_2014_4",12.87623661
"805",24,"FKT AMBATOLAHY","tmn_2014_4",12.34328496
"806",25,"FKT TSARAMANDROSO","tmn_2014_4",13.7201486
"807",26,"FKT VOHIMARINA","tmn_2014_4",14.52910919
"808",27,"FKT MENARANO","tmn_2014_4",14.17671752
"809",28,"FKT AMBODIAVIAVY","tmn_2014_4",14.4822821
"810",29,"FKT AMPASIMPOTSY","tmn_2014_4",14.43399009
"811",30,"FKT SAHANDRAZANA","tmn_2014_4",14.81163769
"812",31,"FKT MAROTOKO","tmn_2014_4",16.66628321
