OBJEC,LIB_P,LIB_R,LIB_D,LIB_C,LIB_F,p_2014_01,p_2014_02,p_2014_03,p_2014_04,p_2014_05,p_2014_06,p_2014_07,p_2014_08,p_2014_09,p_2014_10,p_2014_11,p_2014_12,p_2015_01,p_2015_02,p_2015_03,p_2015_04,p_2015_05,p_2015_06,p_2015_07,p_2015_08,p_2015_09,p_2015_10,p_2015_11,p_2015_12,p_2016_01,p_2016_02,p_2016_03,p_2016_04,p_2016_05,p_2016_06,p_2016_07,p_2016_08,p_2016_09,p_2016_10,p_2016_11,p_2016_12,p_2017_01,p_2017_02,p_2017_03,p_2017_04,p_2017_05,p_2017_06,p_2017_07,p_2017_08,p_2017_09,p_2017_10,p_2017_11,p_2017_12,tmx_2014_0,tmx_2014_1,tmx_2014_2,tmx_2014_3,tmx_2014_4,tmx_2014_5,tmx_2014_6,tmx_2014_7,tmx_2014_8,tmx_2014_9,tmx_201410,tmx_201411,tmx_2015_0,tmx_2015_1,tmx_2015_2,tmx_2015_3,tmx_2015_4,tmx_2015_5,tmx_2015_6,tmx_2015_7,tmx_2015_8,tmx_2015_9,tmx_201510,tmx_201511,tmx_2016_0,tmx_2016_1,tmx_2016_2,tmx_2016_3,tmx_2016_4,tmx_2016_5,tmx_2016_6,tmx_2016_7,tmx_2016_8,tmx_2016_9,tmx_201610,tmx_201611,tmx_2017_0,tmx_2017_1,tmx_2017_2,tmx_2017_3,tmx_2017_4,tmx_2017_5,tmx_2017_6,tmx_2017_7,tmx_2017_8,tmx_2017_9,tmx_201710,tmx_201711,tmn_2014_0,tmn_2014_1,tmn_2014_2,tmn_2014_3,tmn_2014_4,tmn_2014_5,tmn_2014_6,tmn_2014_7,tmn_2014_8,tmn_2014_9,tmn_201410,tmn_201411,tmn_2015_0,tmn_2015_1,tmn_2015_2,tmn_2015_3,tmn_2015_4,tmn_2015_5,tmn_2015_6,tmn_2015_7,tmn_2015_8,tmn_2015_9,tmn_201510,tmn_201511,tmn_2016_0,tmn_2016_1,tmn_2016_2,tmn_2016_3,tmn_2016_4,tmn_2016_5,tmn_2016_6,tmn_2016_7,tmn_2016_8,tmn_2016_9,tmn_201610,tmn_201611,tmn_2017_0,tmn_2017_1,tmn_2017_2,tmn_2017_3,tmn_2017_4,tmn_2017_5,tmn_2017_6,tmn_2017_7,tmn_2017_8,tmn_2017_9,tmn_201710,tmn_201711
120,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT MORAFENO,397.6586912,305.384103,383.8373251,90.02503138,60.57693653,87.95782251,130.0030171,67.55560738,40.40798407,33.82068196,207.5783666,233.740637,389.5527893,407.2899571,315.9315388,98.13006295,113.3148026,73.50165507,65.35555393,109.9422628,42.58554761,51.37168441,165.91345,302.3548654,406.6972597,290.7297128,462.7123702,108.0902694,82.64529788,156.3314587,66.4039302,60.76852138,37.99342129,41.16647669,99.78368536,162.1780146,267.1331541,355.4628544,448.8443821,176.4841998,57.71169376,91.96172169,174.33702,172.3369289,105.3041691,51.68527506,217.2999211,350.1844599,29.23989939,29.11015287,28.57064798,27.78068778,25.94211302,24.76861466,23.92886977,24.14644354,25.25471681,26.90214961,28.48277403,29.37785133,29.03989862,28.7134532,28.45377463,28.08068702,26.6412468,24.86829819,23.92886977,23.84612706,25.05471795,27.51494796,28.38268162,29.97775877,29.53989862,29.60685337,29.25368184,28.1806874,25.24124527,23.66861428,23.13859413,23.94644429,25.15471834,27.20467428,26.58277441,29.57698342,29.639899,29.11015287,28.85377372,27.98068664,26.6412468,25.16861428,24.02964511,24.14644354,25.55471795,27.40554212,28.0692014,29.07785019,21.12330944,20.91965657,20.29470243,18.9032385,16.15593879,15.15315152,14.58817303,14.61516926,15.51592497,17.35286349,19.17356773,20.39787807,20.9233092,20.52295691,20.17782954,19.20323866,16.85507137,15.25283505,14.58817303,14.31485222,15.31592436,17.96565993,19.07347584,20.99778643,21.4233092,21.41635708,20.97773675,19.30323904,15.45507175,14.0531514,13.79789625,14.41516945,15.41592459,17.65538665,17.27356673,20.59701108,21.52330905,20.91965657,20.57782916,19.10323926,16.85507137,15.55315144,14.68894681,14.61516926,15.81592421,17.85625449,18.75999371,20.09787785
121,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT BETAMPONA,389.579785,301.4949859,385.2200567,84.91912541,55.8252634,80.95038582,128.8349101,68.97849019,40.83721924,35.54511851,211.5979457,220.3488904,381.4967614,403.5959833,316.2730796,92.24799509,104.4080811,67.66818977,64.49474647,112.8725528,43.22848938,54.70062869,167.8312433,285.3434753,398.5273058,286.9907199,464.3348518,101.5153476,76.26130699,143.878712,65.58032504,62.29735207,38.47102552,43.43157023,100.9820131,152.8371795,260.9473581,350.6172069,449.7528797,166.893225,53.3442169,84.82974821,172.6386409,176.7188147,106.6185797,55.02430898,221.6345964,330.7977563,29.7066262,29.60067154,29.05749939,28.26536884,26.46241257,25.30068178,24.50067462,24.69110477,25.75296021,27.32990057,28.919165,29.85498665,29.50662544,29.20067192,28.94546734,28.56536807,27.15824676,25.40068216,24.50067462,24.39110363,25.55296135,27.93810694,28.81882275,30.45464325,30.00662544,30.10067154,29.7451247,28.66536846,25.75824524,24.2006814,23.70854043,24.49110401,25.65296173,27.62607413,27.01916539,30.05081888,30.10662582,29.60067154,29.34546696,28.46536769,27.15824676,25.7006814,24.6044997,24.69110477,26.05296135,27.83024245,28.50713372,29.55498551,21.70238402,21.45764201,20.84089562,19.52355107,16.74992977,15.7361973,15.21109986,15.20722672,16.09926391,17.9277212,19.71698541,20.95813636,21.50238326,21.05764239,20.72886357,19.82355222,17.445762,15.83619768,15.21109986,14.90722653,15.89926361,18.53592566,19.61664315,21.55779486,22.00238326,21.95764201,21.52852093,19.9235526,16.04576238,14.63619692,14.4189652,15.00722692,15.99926353,18.22389476,17.81698389,21.15397049,22.10238364,21.45764201,21.12886319,19.72355184,17.445762,16.13619741,15.31492401,15.20722672,16.39926315,18.42806307,19.30495222,20.65813712
122,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT ANDRANOMAITSO,391.5692288,307.7024278,382.7906782,90.73617959,60.48742942,86.83146837,128.3375049,69.84610478,41.80833828,36.15373595,208.0550137,230.2514478,384.3888039,403.991487,318.4897455,98.78762926,110.2509044,73.63531428,66.70019537,110.6650845,43.53459007,53.24876999,167.756562,293.1080707,399.509657,292.0454972,457.8407259,109.279169,81.7192874,152.00069,67.72144671,62.71255171,39.15784117,43.18661704,102.9899208,160.9079328,267.8172633,354.0935693,448.4362471,172.0946293,57.75397481,90.78253059,171.1812776,172.2161054,104.2117673,53.5721116,216.8323622,336.1784088,29.3344858,29.19013057,28.67254688,27.87963948,26.04951552,24.89315197,24.06716137,24.27784024,25.36830005,26.97254725,28.54499803,29.44653281,29.13448504,28.79168248,28.55172591,28.17963872,26.746901,24.9928983,24.06716137,23.97758583,25.1683012,27.58960383,28.44459523,30.04612925,29.63448504,29.6885791,29.35132232,28.2796391,25.34689947,23.79315159,23.28251919,24.07784027,25.26830158,27.27188506,26.64499842,29.64391675,29.73448542,29.19013057,28.95172553,28.07963834,26.746901,25.29315159,24.16937462,24.27784024,25.6683012,27.47450153,28.12572935,29.14653167,21.30197161,21.08733028,20.47815967,19.08887587,16.36246286,15.34844961,14.76172931,14.78227231,15.67626326,17.51060063,19.31478904,20.55539341,21.10197085,20.68888218,20.35733875,19.38887589,17.05984698,15.44819577,14.76172931,14.48201806,15.47626305,18.12765489,19.21438624,21.15499096,21.60197085,21.5857788,21.15693556,19.48887669,15.65984774,14.24844923,13.97708602,14.58227229,15.57626287,17.80993773,17.41478793,20.75277887,21.70197123,21.08733028,20.75733837,19.28887663,17.05984698,15.74844923,14.86394123,14.78227231,15.97626249,18.0125542,18.89551886,20.25539379
123,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT ANTARETRA,387.805479,313.6492137,384.6310733,93.75432466,60.75156414,87.83922998,129.1994495,73.66448749,44.16778692,39.22769593,209.2424813,229.0373197,381.5316588,405.0307343,323.7240894,101.8957182,107.6600546,75.66034172,69.5899239,113.4109377,45.4474066,55.98031891,170.2592637,286.6764933,394.6615128,296.7967671,456.0722622,113.1505922,81.21122554,151.1290345,70.60636162,66.04883164,41.22082629,45.9714517,106.8809074,161.3665968,270.3881807,356.583633,451.2992698,171.6642962,58.15899871,91.84078568,171.2571559,174.9861998,104.9468798,56.31719307,217.0346199,325.3759967,29.38318095,29.25011059,28.73722153,27.94859247,26.11586966,24.9910155,24.17529791,24.38826869,25.44547568,26.9912035,28.53556574,29.47135441,29.18318019,28.85011098,28.61056639,28.24859171,26.81002069,25.09101588,24.17529791,24.0882691,25.24547664,27.61332836,28.43424622,30.07003375,29.68318019,29.75011059,29.40924532,28.34859209,25.41001942,23.89101511,23.39610242,24.18826948,25.34547676,27.28667097,26.63556612,29.66550271,29.78318057,29.25011059,29.01056627,28.14859146,26.81002069,25.39101511,24.2798287,24.38826869,25.74547664,27.49252276,28.10891137,29.17135327,21.46219823,21.26207061,20.63354592,19.23995972,16.53740751,15.51742682,14.90907627,14.92202149,15.81340914,17.64346085,19.43866386,20.69259184,21.26219746,20.862071,20.50689079,19.53995936,17.23155548,15.61742698,14.90907627,14.62202117,15.61340845,18.26558263,19.33734403,21.29127153,21.76219746,21.76207061,21.30557102,19.63996105,15.83155661,14.41742644,14.12988076,14.72202074,15.71340876,17.93892844,17.53866377,20.88674179,21.86219784,21.26207061,20.90689041,19.43996048,17.23155548,15.91742644,15.01360667,14.92202149,16.1134085,18.14477998,19.01200901,20.39259235
124,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT AMBODIROTRA,390.3151898,312.3418102,376.2645743,96.61573729,64.46008448,91.614986,128.2068062,71.12334003,43.34331519,37.82273902,205.3881713,242.4151211,384.3333544,400.5569886,318.1831876,105.3186371,113.6345242,79.1497431,69.81595188,108.3178409,44.3038711,52.98726029,168.6424825,302.0116386,396.888669,295.3231494,445.3848358,117.2012624,85.92273308,157.1687811,70.77646502,63.4934449,40.3393352,44.00141629,106.2092335,170.9697366,273.8707016,354.4613852,442.47446,175.3253669,61.5700246,95.59878286,169.8697932,167.1001542,101.8914096,53.31583174,212.6697109,341.6408566,28.89578728,28.73287512,28.21572142,27.40218828,25.56662775,24.39443851,23.55074815,23.79104162,24.90337933,26.53277034,28.11495568,28.9957578,28.69578651,28.33508084,28.08539089,27.70218751,26.2646677,24.49389663,23.55074815,23.49049907,24.70337952,27.15943437,28.01445614,29.59525712,29.19578651,29.23066877,28.88489058,27.80218789,24.86466618,23.29443813,22.77524898,23.59104171,24.8033799,26.83351388,26.21495606,29.19379595,29.2957869,28.73287512,28.48539051,27.60218713,26.2646677,24.79443813,23.65220969,23.79104162,25.20337952,27.03547584,27.68683125,28.69575666,20.88738193,20.67973829,20.07967081,18.66515585,15.98112579,14.95683183,14.32927152,14.33380101,15.22357591,17.05580372,18.87677383,20.12537668,20.68738117,20.28194401,19.94933972,18.96515509,16.67916345,15.05628942,14.32927152,14.03325856,15.02357542,17.68246545,18.77627425,20.72487751,21.18738117,21.17753193,20.74883981,19.06515587,15.27916478,13.85683144,13.55377202,14.13380076,15.12357553,17.35654625,16.97677316,20.32341674,21.28738155,20.67973829,20.34933934,18.86515662,16.67916345,15.35683144,14.4307323,14.33380101,15.52357514,17.55850821,18.44864835,19.82537745
125,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT ANDONABE,386.9299162,317.5282738,381.5153427,98.85242112,62.72812493,92.29560291,129.5648934,74.78544154,45.70238768,40.61929012,207.3659289,237.9762263,381.580518,402.6220967,325.1788431,107.4767941,108.219068,80.65312,72.3982582,111.622924,46.39650504,55.85493512,171.0276725,292.8619876,392.7223466,299.6118702,448.5401859,119.8429069,82.96172498,156.1796348,73.3757181,66.81141759,42.46775112,46.66884098,109.5979557,168.9403455,275.2568373,356.9875633,448.788812,174.8023477,60.08855557,96.36873689,170.7410732,170.888114,103.6278106,56.19430984,213.9862871,328.7572761,29.09053195,28.94967693,28.45215422,27.6394207,25.80886451,24.66460871,23.85043918,24.06873343,25.12361118,26.67545933,28.25033476,29.18602056,28.89053118,28.55011514,28.31731759,27.93941994,26.50213279,24.76448139,23.85043918,23.76860482,24.9236111,27.30511154,28.14834886,29.78403351,29.39053118,29.4492389,29.11533199,28.03942032,25.10213127,23.56460832,23.07779555,23.86873286,25.02361148,26.97114899,26.3503351,29.37928795,29.49053157,28.94967693,28.71731721,27.8394202,26.50213279,25.06460832,23.9551855,24.06873343,25.4236111,27.1778822,27.81593672,28.88601941,21.18260342,21.00201368,20.37693756,18.979373,16.30726736,15.29317461,14.66873378,14.6537546,15.53933484,17.36226987,19.15833567,20.43111048,20.98260266,20.6024519,20.24210093,19.27937293,17.00053442,15.39304679,14.66873378,14.35362671,15.3393344,17.99192086,19.05634964,21.02912534,21.48260266,21.50157565,21.04011529,19.37937327,15.60053539,14.19317425,13.89609023,14.45375396,15.43933446,17.65795998,17.25833503,20.62437978,21.58260304,21.00201368,20.64210055,19.17937377,17.00053442,15.69317425,14.77347947,14.6537546,15.83933406,17.86469322,18.72393661,20.13111124
126,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANTARETRA,FKT AMPASIMBE,378.541469,321.5684747,381.1145502,101.2592987,64.2792742,89.46168828,126.6399931,79.54805311,48.38931756,44.15232912,205.5402795,233.0720748,374.6791023,396.6101218,331.1312735,110.086627,106.3360925,79.9401495,74.90474315,113.2172196,48.19097238,57.50196847,172.9430569,279.442244,382.6185943,302.1394979,442.0091543,123.4553129,83.64476726,147.3930661,75.80166056,70.73002574,44.69408614,49.28692535,114.3637493,167.4122442,277.6360326,355.3401275,449.9346994,169.7534976,61.67440087,93.26050719,165.2844579,171.0643778,102.0537848,57.85416391,210.3891042,308.276675,29.34264053,29.20607883,28.69558051,27.87339716,26.06183652,24.92357642,24.13323262,24.35182267,25.36634298,26.85840869,28.42004675,29.42318935,29.14264029,28.80607921,28.54973764,28.17339639,26.75281764,25.0235768,24.13323262,24.05182264,25.16634413,27.49893138,28.31634744,30.01948899,29.64264029,29.70607883,29.346038,28.27339677,25.35281611,23.82357604,23.37005607,24.15182191,25.26634451,27.15308722,26.52004655,29.61416787,29.74264067,29.20607883,28.94973726,28.07339601,26.75281764,25.32357604,24.23855434,24.35182267,25.66634413,27.36210756,27.97420464,29.12318821,21.44373982,21.28700208,20.67980205,19.25889133,16.56759545,15.58990625,14.96914521,14.96826222,15.86994773,17.66552971,19.42004753,20.6885944,21.24373958,20.88700246,20.53395848,19.55889167,17.25857473,15.68990655,14.96914521,14.66826203,15.66994728,18.30605188,19.31634827,21.28489469,21.74373958,21.78700208,21.33025878,19.65889147,15.85857442,14.48990643,14.20596747,14.76826201,15.76994735,17.96020824,17.52004659,20.8795742,21.84373944,21.28700208,20.93395862,19.45889209,17.25857473,15.98990669,15.07446574,14.96826222,16.16994667,18.16922944,18.97420409,20.38859516
127,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANDRORANGAVOLA,FKT ANDRORANGAVOLA,382.0353149,325.4201128,377.6337695,106.5974248,68.84651752,91.59500332,122.0267413,78.87122333,48.8078248,43.52747136,197.1808848,241.1436425,379.1552591,393.5690281,332.5365086,116.5030971,111.7270452,82.7028068,74.52438563,108.8108243,47.80370058,54.18555199,169.5831,284.6994742,385.073508,304.8188434,435.0583345,131.4256225,88.87935828,149.0745905,75.28084842,69.44337983,44.78836181,47.69119908,113.406918,173.7033986,285.4057795,356.8957744,448.5681899,173.7130156,65.81207451,95.03672196,158.5390528,163.9796996,99.37654519,54.54121924,200.6502268,310.4173465,29.30579812,29.18019398,28.67891737,27.81837128,26.03428482,24.89328121,24.08427196,24.36926729,25.48462679,27.01566088,28.52139887,29.40025246,29.10579808,28.78676322,28.520207,28.11837051,26.73395256,24.99007103,24.08427196,24.06605694,25.28462731,27.66762351,28.42124683,30.00009928,29.60579808,29.67362606,29.32005457,28.2183709,25.33395104,23.79328083,23.33272406,24.16926764,25.38462769,27.3220478,26.62139831,29.59991815,29.70579846,29.18019398,28.92020662,28.01837013,26.73395256,25.29328083,24.18445371,24.36926729,25.78462659,27.52238158,28.06925645,29.10025131,21.19065662,20.98442437,20.43120542,19.03744017,16.25131725,15.24783931,14.6042386,14.7279322,15.60342631,17.44032425,19.22217416,20.47150474,20.99065657,20.59099361,20.27249449,19.33744005,16.95098423,15.34462906,14.6042386,14.42472136,15.40342587,18.09228536,19.12202212,21.07135345,21.49065657,21.47785644,21.07234207,19.43744002,15.55098463,14.1478396,13.85269001,14.52793191,15.50342593,17.74671027,17.32217358,20.67117233,21.59065624,20.98442437,20.67249411,19.23744094,16.95098423,15.6478396,14.70441967,14.7279322,15.90342555,17.94704381,18.77003078,20.1715055
128,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANDRORANGAVOLA,FKT AMBODIFONTSINA,386.9604437,310.8083129,365.3450764,99.43115118,67.35773331,92.22026354,123.7457044,70.10415679,42.92055061,37.8143002,199.7540752,251.8714822,381.8448484,391.9555712,312.5384225,108.6656975,116.388837,80.46455183,69.40555571,103.8524581,43.27568535,50.99423047,166.7742048,309.6002253,392.5970732,293.2284444,429.7582192,121.4103133,88.99252223,156.1471827,70.26006249,62.19924221,39.76437165,43.235033,106.548157,178.5967291,276.2174698,350.0654668,431.1623092,175.4033094,64.22024092,95.87903536,163.1469067,159.4923727,97.34657186,51.32305129,205.9099557,347.0248394,28.54867554,28.36886253,27.85824669,26.99537315,25.19577738,23.95899149,23.0975228,23.39241855,24.56158096,26.25226116,27.84560015,28.66442347,28.34867478,27.97706382,27.71287333,27.29537239,25.89577815,24.05638408,23.0975228,23.08981128,24.36158051,26.88943384,27.74559977,29.26442311,28.84867478,28.86066018,28.51287257,27.39537277,24.49577662,22.85899111,22.32910168,23.19241946,24.46158089,26.56046238,25.94559993,28.86442294,28.94867516,28.36886253,28.11287295,27.19537261,25.89577815,24.35899111,23.19752318,23.39241855,24.86158051,26.76046314,27.40842824,28.36442294,20.45243678,20.23094569,19.66553968,18.26297335,15.53232523,14.53702079,13.87779719,13.92549391,14.8086054,16.65638817,18.45455564,19.71746819,20.25243602,19.8391473,19.52016517,18.56297351,16.23232439,14.6344128,13.87779719,13.62288546,14.60860464,17.29355955,18.35455601,20.31746802,20.75243602,20.72274335,20.32016441,18.6629739,14.83232542,13.43702056,13.109376,13.72549379,14.70860502,16.96458868,16.55455547,19.91746841,20.8524364,20.23094569,19.92016479,18.46297412,16.23232439,14.93702056,13.97779662,13.92549391,15.10860464,17.16458945,18.01738317,19.41746841
129,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANDRORANGAVOLA,FKT AMBALATENINA,389.4236518,317.2778783,367.5540308,99.2072055,61.49510355,88.58098862,114.3274857,69.77182356,44.36272318,39.58598628,195.5879702,249.7440313,385.3595354,391.4947312,319.1599561,108.6189987,103.3593551,78.21395162,66.54043686,99.70648542,44.00082565,50.87807056,166.7984795,301.4780096,393.9128288,298.4784734,428.6601236,121.932253,80.28107571,147.0557284,67.24065459,61.48315782,40.90864191,44.28266357,108.6630271,178.3984836,284.2895626,353.726182,435.6459906,168.4681044,58.51802945,91.55189382,149.2787213,152.0739513,95.90819077,51.22203883,200.3846099,333.6748538,29.08133669,28.94139639,28.4454841,27.56923674,25.78818996,24.57374088,23.73586955,24.05256934,25.26695709,26.88388322,28.41696393,29.22160061,28.88133629,28.56173552,28.27299308,27.86923588,26.48819055,24.66554343,23.73586955,23.74437206,25.06695677,27.53603465,28.31696355,29.82160085,29.38133629,29.42105638,29.07299232,27.96923599,25.08818919,23.4737405,22.97588047,23.85256905,25.16695715,27.20422198,26.51696315,29.42159963,29.48133667,28.94139639,28.6729927,27.7692356,26.48819055,24.9737405,23.83586993,24.05256934,25.56695766,27.40422185,27.96481231,28.92159963,20.86024005,20.58349992,20.07952063,18.67086657,15.84853527,14.83052121,14.18639787,14.35754709,15.22464634,17.13181548,18.92704926,20.14633116,20.66023975,20.20383939,19.90702946,18.97086768,16.54853473,14.92232344,14.18639787,14.04934878,15.02464563,17.78396636,18.82704888,20.74632984,21.16023975,21.0631599,20.70702833,19.07086806,15.14853546,13.73052129,13.42640824,14.15754727,15.12464596,17.45215453,17.0270488,20.34633022,21.26023967,20.58349992,20.30702908,18.87086734,16.54853473,15.23052174,14.28639748,14.35754709,15.52464558,17.65215525,18.4748969,19.84633022
130,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANDRORANGAVOLA,FKT AMBALAFASINA,382.5272128,314.668286,358.1037061,98.96227855,61.31130498,86.64075313,108.4939423,68.30960014,44.82479226,40.60462156,191.4825936,252.3187272,379.3445157,382.2294442,314.3304962,108.39856,100.8830267,77.26387695,64.92109832,95.0848251,43.97702099,50.56196958,165.4859991,300.3438244,386.024113,295.2824032,414.7155154,122.1295276,79.382703,141.6737073,65.53437046,59.95301326,41.20418451,44.73307463,109.4225169,181.1411341,283.8626036,347.8072413,425.7436191,163.3395063,58.32403014,89.25670217,140.5653891,144.1777382,93.43438502,50.91171226,195.2421643,329.13416,28.99052696,28.846031,28.34416815,27.47097613,25.6909157,24.46315932,23.61701372,23.96518788,25.19743893,26.80539839,28.34200379,29.10199591,28.79052676,28.47260097,28.15715452,27.77097537,26.39091519,24.55090761,23.61701372,23.65293531,24.9974382,27.46584241,28.24200341,29.70199629,29.29052676,29.3194601,28.95715376,27.87097519,24.99091493,23.36315898,22.86314117,23.76518718,25.09743858,27.13196664,26.44200287,29.30199604,29.39052714,28.846031,28.55715414,27.67097499,26.39091519,24.86315898,23.7170141,23.96518788,25.4974382,27.33196741,27.88156049,28.80199604,20.67947259,20.44627194,19.96274194,18.47318626,15.67678413,14.61988352,13.98334549,14.17368978,15.0279111,16.9597114,18.77203445,20.02623705,20.4794724,20.07284195,19.77572757,18.77318734,16.37678486,14.70763119,13.98334549,13.86143689,14.82791033,17.62015413,18.67203407,20.6262368,20.9794724,20.91970107,20.57572625,18.87318772,14.97678432,13.51988407,13.22947199,13.97368995,14.92791071,17.28628151,16.87203423,20.22623718,21.07947221,20.44627194,20.17572719,18.67318703,16.37678486,15.01988407,14.0833452,14.17368978,15.32791033,17.48628227,18.31159055,19.72623718
131,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANDRORANGAVOLA,FKT AMBOHIMAHAVELONA BETOHO,378.2205809,318.6196966,358.2240348,99.66857168,63.38738061,85.49588258,106.5159592,70.33620225,46.21490651,42.86861335,190.1408989,251.4500725,376.1716423,379.2011084,318.916792,109.1098732,101.1415525,77.49748679,66.35631361,94.54610571,44.74606561,51.44240793,166.6153633,293.3279629,380.3903335,297.8481842,410.4440417,123.5315979,81.20700367,136.9765445,66.91914268,61.51864317,42.30320602,46.30003153,112.5842175,181.7515902,286.9057003,347.4660752,427.3797623,158.242994,60.39849574,87.96796797,136.7218728,141.9856784,91.3655284,51.80087893,192.566383,316.8509309,29.08633219,28.97013059,28.46074613,27.60615468,25.8223733,24.63953161,23.79294483,24.14090709,25.33233903,26.91237101,28.4294138,29.21072168,28.8863315,28.59707212,28.26707602,27.90615392,26.52237406,24.72485016,23.79294483,23.82622653,25.1323396,27.57909915,28.32941342,29.810722,29.3863315,29.44318812,29.06707525,28.0061543,25.12237254,23.53953255,23.04741354,23.94090816,25.23233998,27.23931132,26.5294136,29.41072054,29.48633188,28.97013059,28.66707564,27.80615353,26.52237406,25.03953255,23.89294522,24.14090709,25.6323396,27.43931208,27.96268584,28.91072054,20.81100187,20.60245616,20.13296344,18.61739535,15.82353179,14.76156001,14.13439396,14.32840069,15.19601356,17.1395744,18.94458243,20.1879889,20.61100117,20.22939901,19.93929282,18.91739459,16.52353122,14.84687885,14.13439396,14.01371925,14.99601283,17.80630204,18.84458205,20.78798745,21.11100117,21.07551419,20.73929206,19.01739497,15.12353198,13.66155989,13.38886155,14.12840022,15.09601318,17.46651561,17.04458149,20.38798783,21.21100156,20.60245616,20.33929244,18.81739611,16.52353122,15.16155989,14.23439338,14.32840069,15.4960128,17.66651637,18.47785314,19.88798783
132,FIANARANTSOA,VATOVAVY FITOVINANY,IFANADIANA,ANDRORANGAVOLA,FKT NOSIBE SUD,386.0525812,320.9803049,369.6191577,101.7053687,63.68523137,88.31364936,114.6239528,73.0578477,46.86219586,41.71005383,194.7354156,246.9562449,382.8469976,390.0623264,324.3655702,111.3065325,104.5415401,79.01783122,68.85811181,101.7073801,46.01024487,52.14754138,167.7028539,293.5991819,389.5306967,301.0925932,427.6311848,125.4136594,82.45821079,144.4511085,69.53578153,64.22623133,43.0660337,45.94862497,111.1305079,177.3851228,286.5728295,354.1570911,439.1381573,167.6892391,60.69613407,91.2586822,148.8048365,154.0005152,97.31198532,52.50048957,198.5352575,321.5576687,29.25178167,29.12385024,28.60827559,27.74033179,25.97542432,24.79684224,23.96829045,24.27644096,25.47113574,27.04626484,28.55054893,29.3722264,29.05178226,28.74226917,28.43370688,28.04033103,26.67542509,24.88835015,23.96829045,23.96794878,25.27113498,27.70241556,28.45054855,29.97222623,29.55178226,29.60543225,29.23370611,28.14033007,25.27542356,23.69684186,23.21451683,24.07644067,25.37113536,27.36468119,26.65054923,29.57222525,29.65178264,29.12385024,28.8337065,27.94033065,26.67542509,25.19684186,24.06829083,24.27644096,25.77113498,27.56468195,28.09439943,29.07222525,21.02797,20.78611103,20.28876973,18.86744676,16.04380093,15.00766896,14.37786935,14.55248389,15.41812094,17.31262859,19.11005878,20.32874724,20.82797058,20.40452996,20.11420235,19.16744743,16.74380146,15.09917663,14.37786935,14.2439908,15.21812022,17.96877885,19.0100584,20.92874627,21.32797058,21.26769304,20.91420024,19.26744781,15.34380113,13.90766953,13.62409501,14.35248385,15.31812056,17.63104637,17.21005735,20.52874665,21.42796961,20.78611103,20.51420197,19.06744752,16.74380146,15.40766953,14.47786945,14.55248389,15.71812017,17.83104666,18.65390746,20.02874665
