"","ID","year","month","intervention","Population","Population.u5","Population.over5","closest.csb","real.dist.csb","m1.fit.st","palu.pc.2nn_0.08","palu.und5.pc.3nn_0.19","fokontany","altitude","nets.high","nets.low","yfl","tc","fcl","maj.veg","min.veg","med.veg","mean.ann.temp","min.ann.temp","max.ann.temp","mean.ann.p","wet.p","dry.p","monthly.p","monthly.max.t","monthly.min.t","monthly.p.lag","monthly.max.t.lag","monthly.min.t.lag","lat","long","x_32738","y_32738"
"54",146,2014,1,0,1338,241,1097,"csb2.analampasina",4.145,NA,NA,NA,"ANALAMPASINA",651.555555555556,0.59222011983451,0.609037624976389,0.0963306377262071,58.9451044438005,0.125859389405474,16,6,"Degraded humid forest",20.6203827729096,11.6189189086089,28.2621619765823,74560,13994,2063,347.6360602,28.42778056,19.41692756,342.1021624,28.12722955,19.23187843,-20.8102122,47.54645501,765048.8208,7696762.972
"55",147,2014,1,0,702,126,576,"csb2.analampasina",4.852,NA,NA,NA,"ANALAVORY",707,0.596006800986403,0.572822165781781,0.0594660194174757,55.6394527802295,0.0690644307149162,16,7,"Degraded humid forest",20.4108335494995,11.410000038147,28.039999961853,19952,3754,557,336.9784546,27.87948036,18.9674778,347.6360602,28.42778056,19.41692756,-20.86285044,47.52393269,762612.0222,7690970.107
"56",148,2014,1,0,1284,231,1053,"csb1.maromanana",4.859,NA,NA,NA,"AMBARO",830,0.57142412420592,0.561838742556764,0.0833991687562257,70.296396798681,0.10074537148353,7,6,"Wooded grassland-bushland",19.6113504212478,10.6379310673681,27.155172611105,54260,10242,1467,322.4270791,27.25619254,18.38879075,336.9784546,27.87948036,18.9674778,-20.85730003,47.47705428,757741.5456,7691660.702
"57",149,2014,1,0,916,165,751,"csb2.analampasina",3.745,NA,NA,NA,"AMBOHIMALAZA",626.272727272727,0.607914475499676,0.58415848668606,0.0581895434996632,52.6985336027773,0.077827866728846,16,7,"Degraded humid forest",20.7450523376465,11.7187500596046,28.3749996423721,32825,6155,907,354.4805107,28.56320953,19.5914403,322.4270791,27.25619254,18.38879075,-20.85897119,47.55420539,765770.2431,7691349.979
"58",15,2014,1,1,1314,237,1077,"csb2.tsaratanana",4.911,NA,NA,NA,"AMBOHITSARA I",517.266666666667,0.644428821488202,0.549480547311281,0.144847890088322,59.3034347399411,0.217140987896631,16,4,"Degraded humid forest",21.1180060931614,12.6999999795641,28.2714285850525,66599,12005,1679,403.1923735,28.82618924,20.4178148,406.260327,28.98648571,20.67676817,-21.19277699,47.67437577,777661.2332,7654173.161
"59",150,2014,1,0,794,143,651,"csb1.maromanana",2.771,NA,NA,NA,"MANJIRIANA SUD",688,0.582566697901058,0.566575522269198,0.0414177618478694,54.562962962963,0.054320987654321,7,6,"Wooded grassland-bushland",20.4329164505005,11.4199999809265,27.9600002288818,19951,3765,552,343.5779505,28.05048773,19.130141,354.4805107,28.56320953,19.5914403,-20.88123714,47.51000248,761130.0984,7688956.465
"60",151,2014,1,0,495,89,406,"csb2.ambohimanga.sud",11.557,NA,NA,NA,"MAROSATROKA",640.666666666667,0.664581196173193,0.568556616121,0.0803970436576143,57.48672224132,0.119714678583706,16,4,"Degraded humid forest",20.6529168128967,11.9600000858307,28.0250000953674,43548,7911,1172,367.6178463,28.41710633,19.7003038,343.5779505,28.05048773,19.130141,-20.95642237,47.63606718,774115.2323,7680418.797
"61",152,2014,1,0,902,162,740,"csb1.ambodimanga.nord",3.717,NA,NA,NA,"MAROLANANANA",650.5,0.590020127563473,0.65815312019033,0.0312247415663419,50.4995958650615,0.0439018164801974,16,7,"Degraded humid forest",20.7224205562047,11.7142858051118,28.3999998910087,42741,7959,1170,348.248926,28.6438607,19.49214331,367.6178463,28.41710633,19.7003038,-20.75985363,47.58620224,769277.4267,7702274.52
"62",153,2014,1,0,1268,228,1040,"csb1.ambodimanga.nord",2.421,NA,NA,NA,"AMBODIMANGA NORD",654,0.591332528294134,0.669194633422213,0.0412575013638843,49.8689307146754,0.0560556464811784,16,7,"Degraded humid forest",20.6458330154419,11.71875,28.299999833107,32905,6099,901,350.1064464,28.59643085,19.48142985,348.248926,28.6438607,19.49214331,-20.77161806,47.60902967,771634.4191,7700933.295
"63",154,2014,1,0,1062,191,871,"csb1.ambodimanga.nord",5.003,NA,NA,NA,"VOHITRARIVO",638.6,0.585684325213884,0.686267411726988,0.0292511227090666,47.9113970142008,0.0405389003519845,16,4,"Degraded humid forest",20.9909029324849,12.1950000286102,28.3999998728434,17941.5,3311.5,457.5,351.6203991,28.5567181,19.4396986,350.1064464,28.59643085,19.48142985,-20.75241724,47.63462115,774334.928,7703016.645
"64",155,2014,1,0,785,141,644,"csb1.ambodimanga.nord",4.063,NA,NA,NA,"SOANIHERENANA NORD",644.875,0.596313983536633,0.68747916755813,0.0451288411189197,51.2908915529833,0.0649028524183547,16,7,"Degraded humid forest",20.6196429388864,11.7285714149475,28.2428571156093,29156,5376,796,352.8267133,28.54920673,19.46636555,351.6203991,28.5567181,19.4396986,-20.77906118,47.6323827,774053.6165,7700069.422
"65",156,2014,1,0,777,140,637,"csb1.ambodimanga.nord",7.66,NA,NA,NA,"AMBALAVARY",674.75,0.613169542089143,0.671414163457377,0.064332528458089,54.7326089456134,0.0830746234333678,16,6,"Degraded humid forest",20.4502778371175,11.606666692098,28.0333333333333,31265,5711,866,353.0679739,28.40134589,19.42235016,352.8267133,28.54920673,19.46636555,-20.81022745,47.62987796,773736.4231,7696621.764
"66",157,2014,1,0,476,86,390,"csb1.ambodiara.sud",7.409,NA,NA,NA,"FASINTSARA ANDAKANA",644.166666666667,0.614097614104846,0.676371055482225,0.0618255890772958,52.4451662629377,0.0768002642589738,16,6,"Degraded humid forest",20.6247220357259,11.8333332061768,28.1266670227051,32003,5819,875,353.9270847,28.34231344,19.40702146,353.0679739,28.40134589,19.42235016,-20.81312348,47.65633519,776486.471,7696255.81
"67",158,2014,1,0,478,86,392,"csb2.ambohimanga.sud",10.095,NA,NA,NA,"NOSIMBOAHANGY",621.125,0.637716457322929,0.639722356960062,0.0741865802619144,52.929931146213,0.0957202646145538,16,4,"Degraded humid forest",20.6177083651225,11.9166667461395,28.0166668891907,26105,4704,694,357.7953564,28.24796206,19.42412949,353.9270847,28.34231344,19.40702146,-20.85790383,47.66202108,776996.586,7691286.144
"68",159,2014,1,0,617,111,506,"csb2.ambohimanga.sud",8.688,NA,NA,NA,"AMBALAHERANA",652.75,0.642154522861933,0.62221701495352,0.0798509067450362,53.687907676869,0.0964088595799584,16,6,"Degraded humid forest",20.530448620136,11.7923077069796,27.9769229888916,27846,5055,757,359.7753057,28.32493197,19.48250697,357.7953564,28.24796206,19.42412949,-20.86016776,47.64376729,775092.0487,7691066.745
"69",16,2014,1,1,1718,309,1409,"csb2.tsaratanana",5.445,NA,NA,NA,"SAHOFIKA",482.611111111111,0.643072317616133,0.613927835575967,0.110840133821092,59.4298220929869,0.15032986273958,16,4,"Degraded humid forest",21.3120969341647,12.8000000061527,28.4612905440792,73822,13516,1817,407.928874,28.93442027,20.50839188,403.1923735,28.82618924,20.4178148,-21.21751183,47.63848741,773887.5629,7651495.994
"70",160,2014,1,0,827,149,678,"csb1.ambodimanga.nord",6.378,NA,NA,NA,"ANDRORANGAVOLA NORD",643.214285714286,0.596319391578988,0.641244588563784,0.0672935531305626,53.7730051853572,0.0869901710393932,16,6,"Degraded humid forest",20.6806817488237,11.7590908570723,28.2954545454545,45326,8423,1257,350.6644726,28.5164299,19.45474472,359.7753057,28.32493197,19.48250697,-20.80349442,47.58640539,769221.1216,7697440.75
"71",161,2014,1,0,734,132,602,"csb2.ambohimanga.sud",4.453,NA,NA,NA,"AMBOHIMIRANTY",634,0.618438269755115,0.606623067652757,0.0726342710997442,55.3543827016973,0.0916531039293188,16,4,"Degraded humid forest",20.681140096564,11.757894616378,28.2736840499075,39421,7324,1088,354.7309514,28.54796801,19.56140212,350.6644726,28.5164299,19.45474472,-20.84283229,47.58016436,768501.3619,7693094.302
"72",162,2014,1,0,795,143,652,"csb2.ambohimanga.sud",5.241,NA,NA,NA,"MANDROALINA",673.454545454545,0.632045452027763,0.631020431204315,0.0581299131154324,52.672579644187,0.0715763342987174,16,4,"Degraded humid forest",20.4851562976837,11.625,28.0562500953674,33346,6128,918,353.8067975,28.38367656,19.41342571,354.7309514,28.54796801,19.56140212,-20.84140689,47.60794428,771396.295,7693205.55
"73",163,2014,1,0,555,100,455,"csb2.ambohimanga.sud",6.245,NA,NA,NA,"MORARANO",691.5,0.634017510717943,0.625596859742178,0.0661203502852093,52.6171768297582,0.0870892584558528,14,6,"Humid forest",19.2871527473132,10.7229166924953,26.6947915752729,57438,10225.5,1624.5,356.7852853,28.33754015,19.43800062,353.8067975,28.38367656,19.41342571,-20.85542649,47.62371018,773012.512,7691626.083
"74",164,2014,1,0,1177,212,965,"csb2.ambohimanga.sud",0.639,NA,NA,NA,"AMBOHIMANGA SUD",586,0.642461868858663,0.585750044822491,0.0329802118728763,47.1980811513092,0.040175894463322,16,7,"Degraded humid forest",20.7699996948242,11.839999961853,28.2999992370605,10543,1958,287,358.0944667,28.44828712,19.54293167,356.7852853,28.33754015,19.43800062,-20.87959748,47.59103048,769567.0892,7689004.159
"75",165,2014,1,0,947,170,777,"csb2.ambohimanga.sud",3.227,NA,NA,NA,"SAHAMARANA",627.285714285714,0.64850221752758,0.592346698110597,0.0547921071176885,51.7392529950669,0.0738195912614517,16,7,"Degraded humid forest",20.6154163360596,11.7699999809265,28.089999961853,21242,3886,575,359.9400784,28.42662364,19.55721747,358.0944667,28.44828712,19.54293167,-20.88170871,47.61431019,771986.5286,7688731.064
"76",166,2014,1,0,637,115,522,"csb2.ambohimanga.sud",5.039,NA,NA,NA,"MASOAROVANA",600,0.657811660822976,0.573953017900164,0.0426491994177584,49.5101892285298,0.0586608442503639,16,7,"Degraded humid forest",20.7250000635783,11.8499999046326,28.1833337148031,12878,2350,345,359.985648,28.4299002,19.56528188,359.9400784,28.42662364,19.55721747,-20.90358636,47.61639098,772163.6337,7686304.412
"77",167,2014,1,0,635,114,521,"csb2.ambohimanga.sud",7.751,NA,NA,NA,"AMBILANIBE",583.6,0.667180137082899,0.60415174702646,0.084392523364486,53.0790654205607,0.114018691588785,16,7,"Degraded humid forest",20.8283332824707,12.1000001907349,28.210000038147,21961,3981,580,365.9521179,28.45800781,19.67800713,359.985648,28.4299002,19.56528188,-20.89529028,47.64806228,775475.0738,7687169.217
"78",168,2014,1,0,501,90,411,"csb2.ambohimanga.sud",3.729,NA,NA,NA,"AMBODIARA",639.333333333333,0.643466029193606,0.565735333284215,0.0506954822393379,50.3256121393264,0.0671916312219795,16,14,"Degraded humid forest",21.050821818678,12.6029134739863,28.2715575813159,52900.5714285714,9409,1424.57142857143,357.7203874,28.42859576,19.51238642,365.9521179,28.45800781,19.67800713,-20.89865336,47.58806531,769224.4236,7686898.579
"79",169,2014,1,0,413,74,339,"csb2.ambohimanga.sud",7.301,NA,NA,NA,"AMBODIVOASARY",664.444444444444,0.626782429526815,0.559447087808908,0.0627148170817835,53.7993785018127,0.0776872734121192,16,6,"Degraded humid forest",20.5493421052632,11.5736843912225,28.0631581356651,39824,7341,1083,358.5170765,28.32939492,19.44750104,357.7203874,28.42859576,19.51238642,-20.92244172,47.57621451,767948.704,7684283.727
"80",17,2014,1,1,1325,238,1086,"csb2.tsaratanana",9.2,NA,NA,NA,"ANDRORANGAVOLA VATOFOTSY",599.916666666667,0.652074946888252,0.669324861556314,0.106244362032675,58.4721860278641,0.152250175403428,16,6,"Degraded humid forest",20.4157405429416,11.8333332803514,27.5888890160455,38664,7139,1017,373.110217,28.10186481,19.62611979,407.928874,28.93442027,20.50839188,-21.20013281,47.57539089,767365.8464,7653528.852
"81",170,2014,1,0,470,85,385,"csb2.ambohimanga.sud",9.357,NA,NA,NA,"AMBATOFANOKONANA",649.5,0.644698206506391,0.554870206919695,0.0960779477059694,57.157005426739,0.122471632955106,16,4,"Degraded humid forest",20.5713541507721,11.7375000715256,27.9749997854233,34114,6239,927,360.3874353,28.27846341,19.49220385,358.5170765,28.32939492,19.44750104,-20.93825154,47.60482943,770897.9762,7682484.557
"82",171,2014,1,0,628,113,515,"csb2.ambohimanga.sud",9.613,NA,NA,NA,"AMBODIRAFIA",576.578947368421,0.671230774356506,0.579451539696501,0.0929635499207607,54.257559429477,0.134358161648177,16,6,"Degraded humid forest",21.1522674932598,12.7211605255692,28.3210617687084,94997,16978.3333333333,2468.33333333333,368.5738581,28.50232778,19.78554687,360.3874353,28.27846341,19.49220385,-20.92821949,47.65230951,775856.8389,7683514.661
"83",172,2014,1,0,434,78,356,"csb2.antsindra",8.257,NA,NA,NA,"ANTANJONA",564.6,0.706793661226787,0.619484394534398,0.113711055606678,55.8122781648482,0.162087550939924,16,6,"Degraded humid forest",20.9250001907349,12.3500000635783,28.1833333969116,13474,2424,344,375.6116818,28.68823223,20.03121226,368.5738581,28.50232778,19.78554687,-20.98416493,47.6752435,778139.8548,7677278.335
"84",173,2014,1,0,589,106,483,"csb2.antsindra",8.463,NA,NA,NA,"FALIARIVO",611.833333333333,0.710852986888988,0.625290634437168,0.161631524369167,59.7010024196336,0.220048392671967,16,6,"Degraded humid forest",20.7243376316168,12.0576923834972,28.0505129251725,30595.5,5568,819,373.9377623,28.62704674,19.97728628,375.6116818,28.68823223,20.03121226,-20.96026154,47.6793065,778606.8537,7679918.87
"85",174,2014,1,0,1247,224,1023,"csb2.ambohimiera",1.979,NA,NA,NA,"AMBOHIMIERA",929.657142857143,0.504265929099925,0.578816287422957,0.0523545267163469,77.6444585381322,0.0705723798953544,14,7,"Humid forest",18.87061406855,10.228070225632,26.0280701486688,104996,19495,3049,320.5722744,26.55172724,18.15483388,373.9377623,28.62704674,19.97728628,-21.05978808,47.49748786,759518.8231,7669202.047
"86",175,2014,1,0,1830,329,1501,"csb1.maromanana",0.54,NA,NA,NA,"MAROMANANA",699.2,0.564507922631564,0.563579129746016,0.0559238278895987,49.1316138363264,0.0680969024948777,7,14,"Wooded grassland-bushland",20.2761906215123,11.2571428843907,27.8000000544957,13579,2594,367,326.8593189,27.40775985,18.55211945,320.5722744,26.55172724,18.15483388,-20.88325486,47.4765347,757643.1671,7688787.07
"87",176,2014,1,0,460,83,377,"csb1.maromanana",2.902,NA,NA,NA,"AMBOLO",835.5,0.569357917308677,0.56699184622688,0.154496281271129,62.4061020960108,0.166920216362407,14,6,"Wooded grassland-bushland",19.3258333206177,10.3699999809265,26.8300001144409,18308,3460,496,329.9352291,27.52281673,18.6586638,326.8593189,27.40775985,18.55211945,-20.90221302,47.48378536,758365.3543,7686675.811
"88",177,2014,1,0,1234,222,1012,"csb1.maromanana",5.71,NA,NA,NA,"AMBINANITOMAROSANA",826,0.556115706029745,0.563009840002785,0.105680768836144,62.8694893806218,0.133007284790862,16,4,"Humid forest",19.7770832501925,10.800000007336,27.2576922636766,49899,9362,1397,337.0127512,27.68846478,18.87575402,329.9352291,27.52281673,18.6586638,-20.92374866,47.49529542,759526.1066,7684272.15
"89",178,2014,1,0,395,71,324,"csb1.maromanana",17.99,NA,NA,NA,"AMBOHIDAZA",1163,0.505391152548054,0.576135407860577,0.0347740824772828,86.4327264020796,0.0484898927134046,14,6,"Humid forest",17.9375534546681,9.0153846129393,25.3564101488162,126659,24093,3350,288.8162026,25.77063232,17.11072349,337.0127512,27.68846478,18.87575402,-20.97791227,47.41690601,751278.9076,7678398.699
"90",179,2014,1,0,955,172,783,"csb2.ambohimiera",8.12513738,NA,NA,NA,"AMPANTSONA",1235.35849056604,0.502725171199508,0.576439890829439,0.060218636332272,80.9893343322129,0.09181148777194,14,6,"Humid forest",17.4582456889905,8.54105264764083,24.9547367698268,145983,28016,3787,274.3547007,25.27807081,16.50343822,288.8162026,25.77063232,17.11072349,-21.02404565,47.38925525,748326.4833,7673332.879
"91",18,2014,1,1,933,168,765,"csb2.tsaratanana",1.922,NA,NA,NA,"TSARATANANA",471.416666666667,0.658862084581142,0.58444326890957,0.11350054525627,57.8327589967285,0.144601962922574,16,4,"Degraded humid forest",20.9322013544,12.1559783064801,28.3673914411794,31152.5,5714,791.5,402.5031397,28.87298133,20.38942245,373.110217,28.10186481,19.62611979,-21.16650618,47.63825114,773957.1306,7657145.918
"92",180,2014,1,0,747,134,613,"csb2.tsaratanana",15.211,NA,NA,NA,"AMBOHIMILANJA",1135.51515151515,0.515799285415109,0.580109563177569,0.0507546097499369,91.8430632735539,0.0672518312705229,14,16,"Humid forest",17.9040540231241,9.23873875592206,25.1612613265579,181832,34134,5101,288.3649175,25.62631221,17.13779758,274.3547007,25.27807081,16.50343822,-21.09584945,47.45435891,754973.5801,7665277.934
"93",181,2014,1,0,575,104,472,"csb1.maromanana",8.835,NA,NA,NA,"AMBOHIMAHAVELONA",686,0.568352146555727,0.55848539734408,0.0977405688924753,54.0795844260642,0.115594109340327,16,6,"Degraded humid forest",21.3729869310851,12.7472431477117,28.5981622157871,30740.6666666667,5510,878,347.0345314,27.98819452,19.13093165,288.3649175,25.62631221,17.13779758,-20.93502407,47.53471719,763608.4567,7682959.017
"94",182,2014,1,0,845,152,693,"csb1.maromanana",10.763,NA,NA,NA,"AMBOHIMAHATSINJO",743.52,0.512543624512697,0.571335435023366,0.0905249573290038,63.6313642229716,0.123350401731818,16,14,"Humid forest",19.8718750260093,10.952272718603,27.2795453505083,85685,16136,2416,337.3347519,27.50770007,18.8424845,347.0345314,27.98819452,19.13093165,-20.96234928,47.492701,759189.6197,7680001.31
"95",183,2014,1,0,555,100,455,"csb2.ambohimanga.sud",11.877,NA,NA,NA,"FIADANANA NORD",662.133333333333,0.591042831408355,0.556480380822521,0.105153710186116,56.7230790559041,0.135549162998648,14,6,"Humid forest",19.2353765854469,10.6058654005711,26.6104807908718,63747,11553.5,1774,359.2502397,28.22342971,19.40671282,337.3347519,27.50770007,18.8424845,-20.95822248,47.56941612,767177.6988,7680332.165
"96",184,2014,1,0,749,135,614,"csb1.analamarina",12.803,NA,NA,NA,"AMBODIMANGA",656.25,0.620977469777692,0.554055073057875,0.082396057121193,54.3366611904461,0.113484140022747,16,6,"Degraded humid forest",21.0397821503551,12.413602191259,28.3599836698887,48967.2,8778.6,1282.6,361.6904588,28.13064994,19.40763171,359.2502397,28.22342971,19.40671282,-20.97023457,47.60158685,770503.0174,7678947.674
"97",185,2014,1,0,647,116,531,"csb1.analamarina",10.797,NA,NA,NA,"FALIARIVO",665.75,0.551981111394601,0.559057682852652,0.0709931875224095,56.0997968208438,0.0961515477471017,16,6,"Degraded humid forest",20.7243376316168,12.0576923834972,28.0505129251725,30595.5,5568,819,363.4744078,28.21892047,19.47251378,361.6904588,28.13064994,19.40763171,-20.99507596,47.58449911,768680.9219,7676225.132
"98",186,2014,1,0,874,157,717,"csb2.ambohimiera",12.607,NA,NA,NA,"ANTARAMBAKANA",657.588235294118,0.530851523168843,0.57366843044396,0.103153124803323,59.4497136383662,0.14742903895777,16,4,"Degraded humid forest",20.4277779261271,11.5466667811076,27.886666615804,62123,11560,1729,358.1998136,28.14424248,19.42693735,363.4744078,28.21892047,19.47251378,-20.98201123,47.53965518,764039.6922,7677746.881
"99",187,2014,1,0,1224,220,1004,"csb1.analamarina",8.176,NA,NA,NA,"SAHALALONA",593.833333333333,0.541949638145195,0.559270175254415,0.0569623260012352,54.5669628010832,0.0778659318732481,16,6,"Degraded humid forest",20.8172915458679,12.0349999904633,28.160000038147,43678,8088,1167,372.7083346,28.42668966,19.67449311,358.1998136,28.14424248,19.42693735,-21.02235228,47.59261003,769475.5095,7673190.405
"100",188,2014,1,0,751,135,616,"csb1.analamarina",8.358,NA,NA,NA,"ANDRORANGAVOLA",569.5,0.519513877693839,0.554189880111149,0.0382058805916522,50.130426971675,0.0592251032995988,16,14,"Degraded humid forest",20.8233552315631,12.1207866348395,28.1498099372592,52535.4,9507.4,1441.2,377.3271078,28.53224837,19.81742385,372.7083346,28.42668966,19.67449311,-21.05173879,47.58434224,768562.9832,7669949.575
"101",189,2014,1,0,833,150,683,"csb2.tsaratanana",9.752,NA,NA,NA,"VOHIMENA",537.416666666667,0.596660750690828,0.530015533389823,0.0947193831809216,57.7161556392326,0.129863726017572,16,6,"Degraded humid forest",21.0146933103863,12.4000000200774,28.1842106267026,42979,7982,1112,387.5831424,28.56160425,20.03153628,377.3271078,28.53224837,19.81742385,-21.11435494,47.61118705,771240.3358,7662968.744
"102",19,2014,1,1,919,165,754,"csb2.tsaratanana",5.331,NA,NA,NA,"AMBODIGOAVY",465,0.650120769523537,0.657488673767403,0.0693507588532884,56.6996205733558,0.0943296795952782,16,7,"Degraded humid forest",21.3776042461395,12.7250000238419,28.5500001907349,18860,3472,455,403.5418382,28.9479482,20.43083142,402.5031397,28.87298133,20.38942245,-21.19451603,47.61002173,770973.1607,7654092.068
"103",190,2014,1,0,1196,215,981,"csb2.ambohimiera",10.123,NA,NA,NA,"MANARINONY",862.290322580645,0.595909339524891,0.573145235075435,0.0548009283413994,78.560405159851,0.0788730367198604,16,6,"Degraded humid forest",19.445833422103,10.9245283198806,26.5811319891012,105100,19244,3001,343.4672622,27.15030883,18.7209947,387.5831424,28.56160425,20.03153628,-21.12055854,47.57636427,767610.1065,7662340.707
"104",191,2014,1,0,1147,206,941,"csb2.ambohimiera",6.166,NA,NA,NA,"ANDEMAKA NORD",645.833333333333,0.511304211898927,0.584452226313757,0.0480400139583576,52.8359311387693,0.0631324880772362,16,6,"Degraded humid forest",20.5345835367839,11.6699999809265,27.9200000127157,63029,11806,1730,363.92661,28.17781464,19.48267668,343.4672622,27.15030883,18.7209947,-21.02951907,47.54569001,764583.5646,7672475.188
"105",192,2014,1,0,708,127,581,"csb2.ambohimiera",3.385,NA,NA,NA,"TSINJORANO",688.5,0.521099494625141,0.573857576312573,0.0460753961027135,49.0398834456383,0.0682935712984884,16,14,"Degraded humid forest",20.3180554707845,11.5333334604899,27.5,6302,1170,177,350.2253418,27.52449417,19.03249359,363.92661,28.17781464,19.48267668,-21.06800204,47.52976593,762860.0726,7668239.381
"106",193,2014,1,0,1307,235,1072,"csb2.ambohimiera",6.638,NA,NA,NA,"SAHASOMANGANA",897.025,0.559807071297592,0.581885083380985,0.0468191073688845,78.7376313906774,0.0649936712343845,16,6,"Humid forest",19.1582088755138,10.6313432864289,26.2567163438939,128526,23699,3717,328.4849033,26.6930647,18.30317567,350.2253418,27.52449417,19.03249359,-21.11028163,47.54124327,763978.4483,7663537.705
"107",194,2014,1,0,805,145,660,"csb2.ambohimiera",7.591,NA,NA,NA,"MAROFOTSY",754.2,0.493285264781012,0.585172822116819,0.0922790271966527,66.3610421025105,0.118821914225941,16,7,"Degraded humid forest",19.8381409278283,10.9846153626075,27.1461539635291,51026,9605,1449,335.5500726,27.23462897,18.69821443,328.4849033,26.6930647,18.30317567,-21.00915567,47.49740653,759598.1563,7674809.811
"108",2,2014,1,1,1024,184,840,"csb1.analamarina",6.301,NA,NA,NA,"AMBOHIMITA",509.272727272727,0.564834275176656,0.546224052930333,0.0719097969495649,54.4582202676149,0.0993730700851502,16,4,"Degraded humid forest",21.2229165077209,12.5599999904633,28.4650000572205,45323,8411,1180,387.5911394,28.76416068,20.11616083,373.4090816,28.42107206,19.76081598,-21.07177777,47.61472467,771685.5056,7667678.546
"109",20,2014,1,1,1247,224,1023,"csb2.tsaratanana",5.82,NA,NA,NA,"AMBODIMANGA OUEST",552.25,0.646458417719132,0.573693188209182,0.157871815344415,62.2917906656021,0.199390288161428,16,14,"Degraded humid forest",20.9532409244114,12.34444448683,28.1000001695421,20574,3788,528,386.5515675,28.40293146,19.92250737,403.5418382,28.9479482,20.43083142,-21.1442654,47.61355804,771432.2402,7659651.804
"110",21,2014,1,1,894,161,733,"csb2.tsaratanana",3.987,NA,NA,NA,"VOHITRARIVO",450,0.65729263232761,0.62174201541893,0.0780397677283125,57.9896181594228,0.0984515220834067,16,4,"Degraded humid forest",20.9909029324849,12.1950000286102,28.3999998728434,17941.5,3311.5,457.5,394.0982424,28.64770304,20.1490897,386.5515675,28.40293146,19.92250737,-21.16595206,47.60887323,770905.9473,7657257.793
"111",22,2014,1,1,1199,216,983,"csb2.tsaratanana",7.41,NA,NA,NA,"AMBOHIPO",463,0.654015214540468,0.63705298902817,0.102489726855209,71.5248972685521,0.1273869954073,16,4,"Degraded humid forest",20.6410713195801,12.0142856325422,27.7571427481515,15480,2848,402,363.9716746,27.81578573,19.35119221,394.0982424,28.64770304,20.1490897,-21.1690199,47.57321791,767196.1102,7656978.532
"112",23,2014,1,1,3056,550,2506,"csb2.ranomafana",1.583,NA,NA,NA,"RANOMAFANA",1064.16,0.597774622944611,0.627855160069364,0.0270436481276679,93.8966522309847,0.0363303738462651,14,6,"Humid forest",18.3726715873269,9.84647059721105,25.4652941647698,287127,53586,8212,298.1396202,26.0202703,17.6924832,363.9716746,27.81578573,19.35119221,-21.27934162,47.44483945,753670.5945,7644971.38
