"","OBJEC","LIB_F","Date","maxT"
"7642",36,"FKT AMBOATROTROKA","tmx_2017_3",28.4437255
"7643",37,"FKT MANDIAFASINA","tmx_2017_3",28.39492128
"7644",38,"FKT AMBODIARA SUD","tmx_2017_3",28.65361145
"7645",39,"FKT MANAMPANDRANA","tmx_2017_3",28.540766
"7646",40,"FKT KIANJANOMBY","tmx_2017_3",28.19070936
"7647",41,"FKT MALAZAMASINA SUD","tmx_2017_3",28.37541331
"7648",42,"FKT MALAZAMASINA NORD","tmx_2017_3",25.88220144
"7649",43,"FKT ANTANJOMANGA","tmx_2017_3",27.12662964
"7650",44,"FKT BETAMPONA NORD","tmx_2017_3",27.24386918
"7651",45,"FKT AMBINANINDRANO","tmx_2017_3",27.53444972
"7652",46,"FKT TANAMBAO OUEST","tmx_2017_3",27.36968803
"7653",47,"FKT MANAKANA","tmx_2017_3",27.18011324
"7654",48,"FKT AMPASIMPOTSY","tmx_2017_3",27.20399413
"7655",49,"FKT MAROHARATRA","tmx_2017_3",27.52889016
"7656",50,"FKT SOANIERANA","tmx_2017_3",27.59769898
"7657",51,"FKT MALEMIAMBO","tmx_2017_3",27.30388848
"7658",52,"FKT AMPASIMADINIKAKELY","tmx_2017_3",27.02919127
"7659",53,"FKT AMBALAVOLO","tmx_2017_3",27.96786099
"7660",54,"FKT AMBOHITSARA EST","tmx_2017_3",28.32955656
"7661",55,"FKT ANIVORANO","tmx_2017_3",27.8851378
"7662",56,"FKT MAHATSARA","tmx_2017_3",28.02933285
"7663",57,"FKT SAHOMBY","tmx_2017_3",27.38522354
"7664",58,"FKT AMBODIMANGA","tmx_2017_3",28.32795761
"7665",59,"FKT AMPASIMADINIKA","tmx_2017_3",28.14531125
"7666",60,"FKT SAHAVATANA","tmx_2017_3",27.1871101
"7667",61,"FKT AMBODIVOANGY","tmx_2017_3",26.17327421
"7668",62,"FKT AMBOHINIHAONANA","tmx_2017_3",27.60715916
"7669",63,"FKT KIANJANOMBY","tmx_2017_3",27.06743883
"7670",64,"FKT AMPITAMBE","tmx_2017_3",27.36039167
"7671",65,"FKT MANDRIVANY","tmx_2017_3",27.15531422
"7672",66,"FKT AMBODIPAISO NORD","tmx_2017_3",27.31828756
"7673",67,"FKT AMBODIPAISO SUD","tmx_2017_3",27.21105804
"7674",68,"FKT KELILALINA","tmx_2017_3",27.1514098
"7675",69,"FKT ANDRANOMAINTY","tmx_2017_3",27.17070404
"7676",70,"FKT ANOSY","tmx_2017_3",27.03396169
"7677",71,"FKT FOTSIALANANA","tmx_2017_3",27.19544724
"7678",72,"FKT AMBALADINGANA","tmx_2017_3",27.22786522
"7679",73,"FKT AMBODIARA","tmx_2017_3",27.53675785
"7680",74,"FKT SAHAFITOROKA","tmx_2017_3",27.83060992
"7681",75,"FKT MAROMENA","tmx_2017_3",27.74014729
"7682",76,"FKT ANDRANOFOLAHINA","tmx_2017_3",27.40999203
"7683",77,"FKT AMBORAKA","tmx_2017_3",27.5231866
"7684",78,"FKT IFANADIANA","tmx_2017_3",27.68159338
"7685",79,"FKT ANTAFOTENINA","tmx_2017_3",27.62944524
"7686",80,"FKT AMBODIRAFIA II","tmx_2017_3",27.37063725
"7687",81,"FKT FENOARIVO I","tmx_2017_3",27.59837321
"7688",82,"FKT AMBINANINDRANOTELO","tmx_2017_3",27.4150091
"7689",83,"FKT ANKABOKA","tmx_2017_3",27.35844419
"7690",84,"FKT AMBIABE I","tmx_2017_3",27.57796815
"7691",85,"FKT ANDRANOMAINTSO","tmx_2017_3",27.11745788
"7692",86,"FKT FIADANANA NORD","tmx_2017_3",24.57135952
"7693",87,"FKT MORARANO","tmx_2017_3",24.69614099
"7694",88,"FKT AMPASIMBOLA I","tmx_2017_3",26.05530789
"7695",89,"FKT SAKAVANANA","tmx_2017_3",26.67557912
"7696",90,"FKT AMBODIARA NORD","tmx_2017_3",26.10982929
"7697",91,"FKT AMBINANISERY","tmx_2017_3",26.68315092
"7698",92,"FKT VOLOBE","tmx_2017_3",25.75372139
"7699",93,"FKT ANTENIMBELONA","tmx_2017_3",27.16783206
"7700",94,"FKT AMBOHINIHAONANA","tmx_2017_3",27.15348401
"7701",95,"FKT MAROVORAKA","tmx_2017_3",27.267277
"7702",96,"FKT TSARATANANA","tmx_2017_3",27.35577386
"7703",97,"FKT TSARARIVOTRA","tmx_2017_3",27.33591734
"7704",98,"FKT BEFOTAKA","tmx_2017_3",27.36485672
"7705",99,"FKT AMBOHITSARA","tmx_2017_3",27.21626954
"7706",100,"FKT FASINTSARA","tmx_2017_3",27.1925766
"7707",101,"FKT AMBATOMANJAKA","tmx_2017_3",27.25645079
"7708",102,"FKT TSARAKIANJA","tmx_2017_3",27.35910479
"7709",103,"FKT SAHAKONDRO","tmx_2017_3",27.30408424
"7710",104,"FKT MANAKANA SUD","tmx_2017_3",27.00414658
"7711",105,"FKT AMBODIARA SUD","tmx_2017_3",27.2595168
"7712",106,"FKT AMPASINAMBO","tmx_2017_3",24.91589522
"7713",107,"FKT AMBODIVOANGY","tmx_2017_3",27.00716221
"7714",108,"FKT AMBALAPAISO","tmx_2017_3",26.790847
"7715",109,"FKT AMPITOMITA","tmx_2017_3",28.22929642
"7716",110,"FKT ANIVORANO","tmx_2017_3",27.13246201
"7717",111,"FKT KIANJAVATO","tmx_2017_3",27.35256565
"7718",112,"FKT AMBATOVORY","tmx_2017_3",28.3854756
"7719",113,"FKT ANTSINDRA","tmx_2017_3",27.55240186
"7720",114,"FKT BEFOTAKA","tmx_2017_3",28.3080961
"7721",115,"FKT AMPITABE","tmx_2017_3",28.64450704
"7722",116,"FKT AMBOATROTROKA","tmx_2017_3",27.77423096
"7723",117,"FKT AMBINANIVATOMENA","tmx_2017_3",29.11692737
"7724",118,"FKT AMBODIARA I","tmx_2017_3",28.40621708
"7725",119,"FKT MORAFENO","tmx_2017_3",27.98068664
"7726",120,"FKT BETAMPONA","tmx_2017_3",28.46536769
"7727",121,"FKT ANDRANOMAITSO","tmx_2017_3",28.07963834
"7728",122,"FKT ANTARETRA","tmx_2017_3",28.14859146
"7729",123,"FKT AMBODIROTRA","tmx_2017_3",27.60218713
"7730",124,"FKT ANDONABE","tmx_2017_3",27.8394202
"7731",125,"FKT AMPASIMBE","tmx_2017_3",28.07339601
"7732",126,"FKT ANDRORANGAVOLA","tmx_2017_3",28.01837013
"7733",127,"FKT AMBODIFONTSINA","tmx_2017_3",27.19537261
"7734",128,"FKT AMBALATENINA","tmx_2017_3",27.7692356
"7735",129,"FKT AMBALAFASINA","tmx_2017_3",27.67097499
"7736",130,"FKT AMBOHIMAHAVELONA BETOHO","tmx_2017_3",27.80615353
"7737",131,"FKT NOSIBE SUD","tmx_2017_3",27.94033065
"7738",132,"FKT MANDRIAPOTSY","tmx_2017_3",28.02509137
"7739",133,"FKT AMBALAVAONA","tmx_2017_3",28.07727085
"7740",134,"FKT LAVAKIANJA SUD","tmx_2017_3",28.23305872
"7741",135,"FKT AMBODIARA NORD","tmx_2017_3",27.45876684
"7742",136,"FKT MAHASOA","tmx_2017_3",28.38882278
"7743",137,"FKT AMBODIRORANGA","tmx_2017_3",28.11684301
"7744",138,"FKT AMBOHIMISAFY","tmx_2017_3",28.22213136
"7745",139,"FKT AMBALATABAKA","tmx_2017_3",28.31966341
"7746",140,"FKT ANIVORANO","tmx_2017_3",28.43857737
"7747",141,"FKT AMPASIMPOTSY","tmx_2017_3",27.62316099
"7748",142,"FKT AMBOHIMIARINA","tmx_2017_3",27.29610431
"7749",143,"FKT MATSITSIRANO","tmx_2017_3",26.91854208
"7750",144,"FKT BETAMPO NORD","tmx_2017_3",26.10181044
"7751",145,"FKT ANDRORANGAVOLA SUD","tmx_2017_3",27.05851569
"7752",146,"FKT ANALAMPASINA","tmx_2017_3",27.33886963
"7753",147,"FKT ANALAVORY","tmx_2017_3",26.75133514
"7754",148,"FKT AMBARO","tmx_2017_3",26.12886302
"7755",149,"FKT AMBOHIMALAZA","tmx_2017_3",27.45592185
"7756",150,"FKT MANJIRIANA SUD","tmx_2017_3",26.94157252
"7757",151,"FKT MAROSATROKA","tmx_2017_3",27.31438587
"7758",152,"FKT MAROLANANANA","tmx_2017_3",27.5217686
"7759",153,"FKT AMBODIMANGA NORD","tmx_2017_3",27.43013811
"7760",154,"FKT VOHITRARIVO","tmx_2017_3",27.39517496
"7761",155,"FKT SOANIHERENANA NORD","tmx_2017_3",27.38810147
"7762",156,"FKT AMBALAVARY","tmx_2017_3",27.25824409
"7763",157,"FKT FASINTSARA ANDAKANA","tmx_2017_3",27.20864433
"7764",158,"FKT NOSIMBOAHANGY","tmx_2017_3",27.17028958
"7765",159,"FKT AMBALAHERANA","tmx_2017_3",27.25609766
"7766",160,"FKT ANDRORANGAVOLA NORD","tmx_2017_3",27.37262011
"7767",161,"FKT AMBOHIMIRANTY","tmx_2017_3",27.43195421
"7768",162,"FKT MANDROALINA","tmx_2017_3",27.25296567
"7769",163,"FKT MORARANO","tmx_2017_3",27.24495694
"7770",164,"FKT AMBOHIMANGA SUD","tmx_2017_3",27.38100422
"7771",165,"FKT SAHAMARANA","tmx_2017_3",27.36646161
"7772",166,"FKT MASOAROVANA","tmx_2017_3",27.38082743
"7773",167,"FKT AMBILANIBE","tmx_2017_3",27.41528893
"7774",168,"FKT AMBODIARA","tmx_2017_3",27.37727359
"7775",169,"FKT AMBODIVOASARY","tmx_2017_3",27.28030844
"7776",170,"FKT AMBATOFANOKONANA","tmx_2017_3",27.21094962
"7777",171,"FKT AMBODIRAFIA","tmx_2017_3",27.41291084
"7778",172,"FKT ANTANJONA","tmx_2017_3",27.54318832
"7779",173,"FKT FALIARIVO","tmx_2017_3",27.49629393
"7780",174,"FKT AMBOHIMIERA","tmx_2017_3",25.36581052
"7781",175,"FKT MAROMANANA","tmx_2017_3",26.24835112
"7782",176,"FKT AMBOLO","tmx_2017_3",26.36855286
"7783",177,"FKT AMBINANITOMAROSANA","tmx_2017_3",26.56742012
"7784",178,"FKT AMBOHIDAZA","tmx_2017_3",24.6029996
"7785",179,"FKT AMPANTSONA","tmx_2017_3",24.03319073
"7786",180,"FKT AMBOHIMILANJA","tmx_2017_3",24.35750507
"7787",181,"FKT AMBOHIMAHAVELONA","tmx_2017_3",26.9073669
"7788",182,"FKT AMBOHIMAHATSINJO","tmx_2017_3",26.40266343
"7789",183,"FKT FIADANANA NORD","tmx_2017_3",27.15076436
"7790",184,"FKT AMBODIMANGA","tmx_2017_3",27.02562679
"7791",185,"FKT FALIARIVO","tmx_2017_3",27.1024333
"7792",186,"FKT ANTARAMBAKANA","tmx_2017_3",27.05152289
"7793",187,"FKT SAHALALONA","tmx_2017_3",27.27363658
"7794",188,"FKT ANDRORANGAVOLA","tmx_2017_3",27.40159918
"7795",189,"FKT VOHIMENA","tmx_2017_3",27.45778802
"7796",190,"FKT MANARINONY","tmx_2017_3",25.98576554
"7797",191,"FKT ANDEMAKA NORD","tmx_2017_3",27.03623119
"7798",192,"FKT TSINJORANO","tmx_2017_3",26.35267448
"7799",193,"FKT SAHASOMANGANA","tmx_2017_3",25.50128288
"7800",194,"FKT MAROFOTSY","tmx_2017_3",26.1024828
"7801",0,"FKT ANTARALAVA","tmx_2017_4",25.81625707
"7802",1,"FKT SANDRASATY","tmx_2017_4",25.93917205
"7803",2,"FKT AMBOHIMITA","tmx_2017_4",26.30846292
"7804",3,"FKT ANALAMARINA","tmx_2017_4",26.19799418
"7805",4,"FKT AMBALAFATAKANA EST","tmx_2017_4",27.5873345
"7806",5,"FKT AMBALAFARY","tmx_2017_4",27.55493637
"7807",6,"FKT MAROFOTOTRA","tmx_2017_4",26.32839591
"7808",7,"FKT AMBOHIMASINA","tmx_2017_4",26.99285326
"7809",8,"FKT BEFARY","tmx_2017_4",27.38466079
"7810",9,"FKT AMBATOHARANANAKELY","tmx_2017_4",27.14674754
"7811",10,"FKT AMBODIRAFIA EST","tmx_2017_4",26.69476329
"7812",11,"FKT AMBATOHARANANA","tmx_2017_4",26.4232121
"7813",12,"FKT SANDRAKELY","tmx_2017_4",26.37834243
"7814",13,"FKT AMBOHINIHAONANA","tmx_2017_4",26.21842091
"7815",14,"FKT AMBODIMANGA EST","tmx_2017_4",26.40425086
"7816",15,"FKT AMBOHITSARA I","tmx_2017_4",26.26940314
"7817",16,"FKT SAHOFIKA","tmx_2017_4",26.39349286
"7818",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2017_4",25.55632475
"7819",18,"FKT TSARATANANA","tmx_2017_4",26.39146174
"7820",19,"FKT AMBODIGOAVY","tmx_2017_4",26.48097029
"7821",20,"FKT AMBODIMANGA OUEST","tmx_2017_4",25.93614197
"7822",21,"FKT VOHITRARIVO","tmx_2017_4",26.1813701
"7823",22,"FKT AMBOHIPO","tmx_2017_4",25.28745453
"7824",23,"FKT RANOMAFANA","tmx_2017_4",23.36154108
"7825",24,"FKT AMBATOLAHY","tmx_2017_4",23.00363278
"7826",25,"FKT TSARAMANDROSO","tmx_2017_4",24.34172624
"7827",26,"FKT VOHIMARINA","tmx_2017_4",25.17755735
"7828",27,"FKT MENARANO","tmx_2017_4",24.83417716
"7829",28,"FKT AMBODIAVIAVY","tmx_2017_4",25.29835502
"7830",29,"FKT AMPASIMPOTSY","tmx_2017_4",25.22214305
"7831",30,"FKT SAHANDRAZANA","tmx_2017_4",25.60052399
"7832",31,"FKT MAROTOKO","tmx_2017_4",27.01041297
"7833",32,"FKT AMBALAVIA","tmx_2017_4",26.86280385
"7834",33,"FKT AMBATOMITRATRAKA","tmx_2017_4",26.81660613
"7835",34,"FKT AMBARIJATSY","tmx_2017_4",26.95020883
"7836",35,"FKT AMBOHIMAHAVELONA","tmx_2017_4",27.08642679
"7837",36,"FKT AMBOATROTROKA","tmx_2017_4",27.12500217
"7838",37,"FKT MANDIAFASINA","tmx_2017_4",27.11683119
"7839",38,"FKT AMBODIARA SUD","tmx_2017_4",27.37128065
"7840",39,"FKT MANAMPANDRANA","tmx_2017_4",27.25976925
"7841",40,"FKT KIANJANOMBY","tmx_2017_4",26.86283167
"7842",41,"FKT MALAZAMASINA SUD","tmx_2017_4",27.03466849
"7843",42,"FKT MALAZAMASINA NORD","tmx_2017_4",24.51306758
"7844",43,"FKT ANTANJOMANGA","tmx_2017_4",25.80155105
"7845",44,"FKT BETAMPONA NORD","tmx_2017_4",25.92453594
"7846",45,"FKT AMBINANINDRANO","tmx_2017_4",26.21562918
"7847",46,"FKT TANAMBAO OUEST","tmx_2017_4",26.06543529
"7848",47,"FKT MANAKANA","tmx_2017_4",25.86678376
"7849",48,"FKT AMPASIMPOTSY","tmx_2017_4",25.90461398
"7850",49,"FKT MAROHARATRA","tmx_2017_4",26.21657216
"7851",50,"FKT SOANIERANA","tmx_2017_4",26.27604738
"7852",51,"FKT MALEMIAMBO","tmx_2017_4",25.98193238
"7853",52,"FKT AMPASIMADINIKAKELY","tmx_2017_4",25.72309984
"7854",53,"FKT AMBALAVOLO","tmx_2017_4",26.63634219
"7855",54,"FKT AMBOHITSARA EST","tmx_2017_4",26.98423739
"7856",55,"FKT ANIVORANO","tmx_2017_4",26.55047539
"7857",56,"FKT MAHATSARA","tmx_2017_4",26.69775914
"7858",57,"FKT SAHOMBY","tmx_2017_4",26.07887573
"7859",58,"FKT AMBODIMANGA","tmx_2017_4",26.99421494
"7860",59,"FKT AMPASIMADINIKA","tmx_2017_4",26.79503317
"7861",60,"FKT SAHAVATANA","tmx_2017_4",25.87895497
"7862",61,"FKT AMBODIVOANGY","tmx_2017_4",24.8128386
"7863",62,"FKT AMBOHINIHAONANA","tmx_2017_4",26.26805157
"7864",63,"FKT KIANJANOMBY","tmx_2017_4",25.72736912
"7865",64,"FKT AMPITAMBE","tmx_2017_4",26.04566946
"7866",65,"FKT MANDRIVANY","tmx_2017_4",25.82453322
"7867",66,"FKT AMBODIPAISO NORD","tmx_2017_4",26.01550114
"7868",67,"FKT AMBODIPAISO SUD","tmx_2017_4",25.92189217
"7869",68,"FKT KELILALINA","tmx_2017_4",25.83798377
"7870",69,"FKT ANDRANOMAINTY","tmx_2017_4",25.88581028
"7871",70,"FKT ANOSY","tmx_2017_4",25.72174043
"7872",71,"FKT FOTSIALANANA","tmx_2017_4",25.87927701
"7873",72,"FKT AMBALADINGANA","tmx_2017_4",25.9258755
"7874",73,"FKT AMBODIARA","tmx_2017_4",26.23337811
"7875",74,"FKT SAHAFITOROKA","tmx_2017_4",26.47144117
"7876",75,"FKT MAROMENA","tmx_2017_4",26.39953893
"7877",76,"FKT ANDRANOFOLAHINA","tmx_2017_4",26.10143
"7878",77,"FKT AMBORAKA","tmx_2017_4",26.20206957
"7879",78,"FKT IFANADIANA","tmx_2017_4",26.33929018
"7880",79,"FKT ANTAFOTENINA","tmx_2017_4",26.29714237
"7881",80,"FKT AMBODIRAFIA II","tmx_2017_4",26.03598362
"7882",81,"FKT FENOARIVO I","tmx_2017_4",26.30253667
"7883",82,"FKT AMBINANINDRANOTELO","tmx_2017_4",26.112095
"7884",83,"FKT ANKABOKA","tmx_2017_4",26.07535599
"7885",84,"FKT AMBIABE I","tmx_2017_4",26.27083704
"7886",85,"FKT ANDRANOMAINTSO","tmx_2017_4",25.79849957
"7887",86,"FKT FIADANANA NORD","tmx_2017_4",23.19584033
"7888",87,"FKT MORARANO","tmx_2017_4",23.32140581
"7889",88,"FKT AMPASIMBOLA I","tmx_2017_4",24.69638084
"7890",89,"FKT SAKAVANANA","tmx_2017_4",25.35795999
"7891",90,"FKT AMBODIARA NORD","tmx_2017_4",24.7644294
"7892",91,"FKT AMBINANISERY","tmx_2017_4",25.34907491
"7893",92,"FKT VOLOBE","tmx_2017_4",24.38667975
"7894",93,"FKT ANTENIMBELONA","tmx_2017_4",25.85290337
"7895",94,"FKT AMBOHINIHAONANA","tmx_2017_4",25.84284154
"7896",95,"FKT MAROVORAKA","tmx_2017_4",25.95819736
"7897",96,"FKT TSARATANANA","tmx_2017_4",26.02860059
"7898",97,"FKT TSARARIVOTRA","tmx_2017_4",26.00441152
"7899",98,"FKT BEFOTAKA","tmx_2017_4",26.02377129
"7900",99,"FKT AMBOHITSARA","tmx_2017_4",25.90789584
"7901",100,"FKT FASINTSARA","tmx_2017_4",25.88294737
"7902",101,"FKT AMBATOMANJAKA","tmx_2017_4",25.94153635
"7903",102,"FKT TSARAKIANJA","tmx_2017_4",26.01501754
"7904",103,"FKT SAHAKONDRO","tmx_2017_4",25.94994738
"7905",104,"FKT MANAKANA SUD","tmx_2017_4",25.6776886
"7906",105,"FKT AMBODIARA SUD","tmx_2017_4",25.9274873
"7907",106,"FKT AMPASINAMBO","tmx_2017_4",23.54639949
"7908",107,"FKT AMBODIVOANGY","tmx_2017_4",25.67397058
"7909",108,"FKT AMBALAPAISO","tmx_2017_4",25.47447613
"7910",109,"FKT AMPITOMITA","tmx_2017_4",26.89753885
"7911",110,"FKT ANIVORANO","tmx_2017_4",25.7761125
"7912",111,"FKT KIANJAVATO","tmx_2017_4",26.01771043
"7913",112,"FKT AMBATOVORY","tmx_2017_4",27.07042192
"7914",113,"FKT ANTSINDRA","tmx_2017_4",26.21053123
"7915",114,"FKT BEFOTAKA","tmx_2017_4",26.99826273
"7916",115,"FKT AMPITABE","tmx_2017_4",27.3240724
"7917",116,"FKT AMBOATROTROKA","tmx_2017_4",26.44664086
"7918",117,"FKT AMBINANIVATOMENA","tmx_2017_4",27.83695846
"7919",118,"FKT AMBODIARA I","tmx_2017_4",27.09784986
"7920",119,"FKT MORAFENO","tmx_2017_4",26.6412468
"7921",120,"FKT BETAMPONA","tmx_2017_4",27.15824676
"7922",121,"FKT ANDRANOMAITSO","tmx_2017_4",26.746901
"7923",122,"FKT ANTARETRA","tmx_2017_4",26.81002069
"7924",123,"FKT AMBODIROTRA","tmx_2017_4",26.2646677
"7925",124,"FKT ANDONABE","tmx_2017_4",26.50213279
"7926",125,"FKT AMPASIMBE","tmx_2017_4",26.75281764
"7927",126,"FKT ANDRORANGAVOLA","tmx_2017_4",26.73395256
"7928",127,"FKT AMBODIFONTSINA","tmx_2017_4",25.89577815
"7929",128,"FKT AMBALATENINA","tmx_2017_4",26.48819055
"7930",129,"FKT AMBALAFASINA","tmx_2017_4",26.39091519
"7931",130,"FKT AMBOHIMAHAVELONA BETOHO","tmx_2017_4",26.52237406
"7932",131,"FKT NOSIBE SUD","tmx_2017_4",26.67542509
"7933",132,"FKT MANDRIAPOTSY","tmx_2017_4",26.74678202
"7934",133,"FKT AMBALAVAONA","tmx_2017_4",26.78742335
"7935",134,"FKT LAVAKIANJA SUD","tmx_2017_4",26.94018858
"7936",135,"FKT AMBODIARA NORD","tmx_2017_4",26.15572001
"7937",136,"FKT MAHASOA","tmx_2017_4",27.07958645
"7938",137,"FKT AMBODIRORANGA","tmx_2017_4",26.84414012
"7939",138,"FKT AMBOHIMISAFY","tmx_2017_4",26.94487978
"7940",139,"FKT AMBALATABAKA","tmx_2017_4",27.04803582
"7941",140,"FKT ANIVORANO","tmx_2017_4",27.16374153
"7942",141,"FKT AMPASIMPOTSY","tmx_2017_4",26.34789402
"7943",142,"FKT AMBOHIMIARINA","tmx_2017_4",25.92880835
"7944",143,"FKT MATSITSIRANO","tmx_2017_4",25.5571217
"7945",144,"FKT BETAMPO NORD","tmx_2017_4",24.72975757
"7946",145,"FKT ANDRORANGAVOLA SUD","tmx_2017_4",25.69040887
"7947",146,"FKT ANALAMPASINA","tmx_2017_4",25.96572165
"7948",147,"FKT ANALAVORY","tmx_2017_4",25.39238548
"7949",148,"FKT AMBARO","tmx_2017_4",24.7682958
"7950",149,"FKT AMBOHIMALAZA","tmx_2017_4",26.08266618
"7951",150,"FKT MANJIRIANA SUD","tmx_2017_4",25.59077039
"7952",151,"FKT MAROSATROKA","tmx_2017_4",25.98585574
"7953",152,"FKT MAROLANANANA","tmx_2017_4",26.18670048
"7954",153,"FKT AMBODIMANGA NORD","tmx_2017_4",26.0895586
"7955",154,"FKT VOHITRARIVO","tmx_2017_4",26.03978414
"7956",155,"FKT SOANIHERENANA NORD","tmx_2017_4",26.03096826
"7957",156,"FKT AMBALAVARY","tmx_2017_4",25.89557933
"7958",157,"FKT FASINTSARA ANDAKANA","tmx_2017_4",25.85375377
"7959",158,"FKT NOSIMBOAHANGY","tmx_2017_4",25.81959166
"7960",159,"FKT AMBALAHERANA","tmx_2017_4",25.89567279
"7961",160,"FKT ANDRORANGAVOLA NORD","tmx_2017_4",25.99726749
"7962",161,"FKT AMBOHIMIRANTY","tmx_2017_4",26.05234368
"7963",162,"FKT MANDROALINA","tmx_2017_4",25.8695481
"7964",163,"FKT MORARANO","tmx_2017_4",25.87093741
"7965",164,"FKT AMBOHIMANGA SUD","tmx_2017_4",26.00712148
"7966",165,"FKT SAHAMARANA","tmx_2017_4",25.99496485
"7967",166,"FKT MASOAROVANA","tmx_2017_4",26.01402497
"7968",167,"FKT AMBILANIBE","tmx_2017_4",26.05410004
"7969",168,"FKT AMBODIARA","tmx_2017_4",26.00491964
"7970",169,"FKT AMBODIVOASARY","tmx_2017_4",25.92970054
"7971",170,"FKT AMBATOFANOKONANA","tmx_2017_4",25.88531172
"7972",171,"FKT AMBODIRAFIA","tmx_2017_4",26.06882074
"7973",172,"FKT ANTANJONA","tmx_2017_4",26.19125486
"7974",173,"FKT FALIARIVO","tmx_2017_4",26.13949942
"7975",174,"FKT AMBOHIMIERA","tmx_2017_4",24.03348717
"7976",175,"FKT MAROMANANA","tmx_2017_4",24.9280954
"7977",176,"FKT AMBOLO","tmx_2017_4",25.04819047
"7978",177,"FKT AMBINANITOMAROSANA","tmx_2017_4",25.22658509
"7979",178,"FKT AMBOHIDAZA","tmx_2017_4",23.25439109
"7980",179,"FKT AMPANTSONA","tmx_2017_4",22.7018481
"7981",180,"FKT AMBOHIMILANJA","tmx_2017_4",23.03201446
"7982",181,"FKT AMBOHIMAHAVELONA","tmx_2017_4",25.54272903
"7983",182,"FKT AMBOHIMAHATSINJO","tmx_2017_4",25.05950174
"7984",183,"FKT FIADANANA NORD","tmx_2017_4",25.82978103
"7985",184,"FKT AMBODIMANGA","tmx_2017_4",25.72879199
"7986",185,"FKT FALIARIVO","tmx_2017_4",25.8056841
"7987",186,"FKT ANTARAMBAKANA","tmx_2017_4",25.72897183
"7988",187,"FKT SAHALALONA","tmx_2017_4",25.96722513
"7989",188,"FKT ANDRORANGAVOLA","tmx_2017_4",26.07780383
"7990",189,"FKT VOHIMENA","tmx_2017_4",26.11202075
"7991",190,"FKT MANARINONY","tmx_2017_4",24.64284345
"7992",191,"FKT ANDEMAKA NORD","tmx_2017_4",25.72335439
"7993",192,"FKT TSINJORANO","tmx_2017_4",25.01471519
"7994",193,"FKT SAHASOMANGANA","tmx_2017_4",24.15138679
"7995",194,"FKT MAROFOTSY","tmx_2017_4",24.77322544
"7996",0,"FKT ANTARALAVA","tmx_2017_5",24.28011446
"7997",1,"FKT SANDRASATY","tmx_2017_5",24.37203107
"7998",2,"FKT AMBOHIMITA","tmx_2017_5",24.7892124
"7999",3,"FKT ANALAMARINA","tmx_2017_5",24.66918292
"8000",4,"FKT AMBALAFATAKANA EST","tmx_2017_5",26.15559246
"8001",5,"FKT AMBALAFARY","tmx_2017_5",26.10164795
"8002",6,"FKT MAROFOTOTRA","tmx_2017_5",24.82696487
"8003",7,"FKT AMBOHIMASINA","tmx_2017_5",25.53303501
"8004",8,"FKT BEFARY","tmx_2017_5",25.90948403
"8005",9,"FKT AMBATOHARANANAKELY","tmx_2017_5",25.65362189
"8006",10,"FKT AMBODIRAFIA EST","tmx_2017_5",25.20080376
"8007",11,"FKT AMBATOHARANANA","tmx_2017_5",24.89965173
"8008",12,"FKT SANDRAKELY","tmx_2017_5",24.86807199
"8009",13,"FKT AMBOHINIHAONANA","tmx_2017_5",24.68496002
"8010",14,"FKT AMBODIMANGA EST","tmx_2017_5",24.88762611
"8011",15,"FKT AMBOHITSARA I","tmx_2017_5",24.73395976
"8012",16,"FKT SAHOFIKA","tmx_2017_5",24.85942954
"8013",17,"FKT ANDRORANGAVOLA VATOFOTSY","tmx_2017_5",23.99988927
"8014",18,"FKT TSARATANANA","tmx_2017_5",24.87060312
"8015",19,"FKT AMBODIGOAVY","tmx_2017_5",24.98114026
"8016",20,"FKT AMBODIMANGA OUEST","tmx_2017_5",24.40228804
"8017",21,"FKT VOHITRARIVO","tmx_2017_5",24.66345807
"8018",22,"FKT AMBOHIPO","tmx_2017_5",23.72279077
"8019",23,"FKT RANOMAFANA","tmx_2017_5",21.65857904
"8020",24,"FKT AMBATOLAHY","tmx_2017_5",21.26979905
"8021",25,"FKT TSARAMANDROSO","tmx_2017_5",22.7194543
"8022",26,"FKT VOHIMARINA","tmx_2017_5",23.56877285
"8023",27,"FKT MENARANO","tmx_2017_5",23.23697974
"8024",28,"FKT AMBODIAVIAVY","tmx_2017_5",23.7297886
"8025",29,"FKT AMPASIMPOTSY","tmx_2017_5",23.64214479
"8026",30,"FKT SAHANDRAZANA","tmx_2017_5",23.99729508
"8027",31,"FKT MAROTOKO","tmx_2017_5",25.68346044
"8028",32,"FKT AMBALAVIA","tmx_2017_5",25.43446182
"8029",33,"FKT AMBATOMITRATRAKA","tmx_2017_5",25.38195364
"8030",34,"FKT AMBARIJATSY","tmx_2017_5",25.54705665
"8031",35,"FKT AMBOHIMAHAVELONA","tmx_2017_5",25.72224075
"8032",36,"FKT AMBOATROTROKA","tmx_2017_5",25.77153444
"8033",37,"FKT MANDIAFASINA","tmx_2017_5",25.76188463
"8034",38,"FKT AMBODIARA SUD","tmx_2017_5",26.02653551
"8035",39,"FKT MANAMPANDRANA","tmx_2017_5",25.92855028
"8036",40,"FKT KIANJANOMBY","tmx_2017_5",25.52044341
